ID,Date,Primary Type,Description,Latitude,Longitude,Arrest,District
116144589,2024-01-01,theft-from-the-person,On or near Gerrard Place,51.512247,-0.130120,False,Central London
116109697,2024-01-01,theft-from-the-person,On or near Buckingham Mews,51.499549,-0.141416,False,Central London
116153240,2024-01-01,theft-from-the-person,On or near Gerrard Place,51.512247,-0.130120,False,Central London
116117218,2024-01-01,theft-from-the-person,On or near Great Chapel Street,51.515580,-0.134437,False,Central London
116153276,2024-01-01,theft-from-the-person,On or near Dufour's Place,51.513494,-0.137289,False,Central London
116099803,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.510152,-0.132382,False,Central London
116153953,2024-01-01,theft-from-the-person,On or near Nightclub,51.512495,-0.138915,False,Central London
116119991,2024-01-01,theft-from-the-person,On or near Nightclub,51.515684,-0.135874,False,Central London
116153960,2024-01-01,theft-from-the-person,On or near Nightclub,51.514012,-0.131078,False,Central London
116131780,2024-01-01,theft-from-the-person,On or near Nightclub,51.515684,-0.135874,False,Central London
116154891,2024-01-01,theft-from-the-person,On or near Nightclub,51.516900,-0.132077,False,Central London
116133481,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116111759,2024-01-01,theft-from-the-person,On or near Coventry Street,51.510295,-0.132318,False,Central London
116112238,2024-01-01,theft-from-the-person,On or near Nightclub,51.512513,-0.133841,False,Central London
116112374,2024-01-01,theft-from-the-person,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116133127,2024-01-01,theft-from-the-person,On or near Denman Street,51.510729,-0.135283,False,Central London
116126178,2024-01-01,theft-from-the-person,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116151528,2024-01-01,theft-from-the-person,On or near Princes Street,51.514365,-0.143408,False,Central London
116151646,2024-01-01,theft-from-the-person,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116157909,2024-01-01,theft-from-the-person,On or near Charing Cross Road,51.512994,-0.129023,False,Central London
116134915,2024-01-01,theft-from-the-person,On or near Macclesfield Street,51.511997,-0.131355,False,Central London
116109548,2024-01-01,theft-from-the-person,On or near Gerrard Place,51.512247,-0.130120,False,Central London
116131741,2024-01-01,theft-from-the-person,On or near Shaftesbury Avenue,51.513064,-0.129438,False,Central London
116157913,2024-01-01,theft-from-the-person,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116157919,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512106,-0.133100,False,Central London
116162326,2024-01-01,theft-from-the-person,On or near Nightclub,51.516623,-0.132976,False,Central London
116148222,2024-01-01,theft-from-the-person,On or near B402,51.512855,-0.124820,False,Central London
116100990,2024-01-01,theft-from-the-person,On or near Theme/adventure Park,51.502823,-0.119257,False,Central London
116127158,2024-01-01,theft-from-the-person,On or near Shopping Area,51.519933,-0.133899,False,Central London
116140576,2024-01-01,theft-from-the-person,On or near A401,51.511790,-0.132459,False,Central London
116151522,2024-01-01,theft-from-the-person,On or near Denman Street,51.510729,-0.135283,False,Central London
116152010,2024-01-01,theft-from-the-person,On or near Nightclub,51.510272,-0.129192,False,Central London
116162416,2024-01-01,theft-from-the-person,On or near Cranbourn Street,51.511339,-0.128427,False,Central London
116162429,2024-01-01,theft-from-the-person,On or near Warwick House Street,51.507330,-0.130768,False,Central London
116099750,2024-01-01,theft-from-the-person,On or near Nightclub,51.509759,-0.128782,False,Central London
116110306,2024-01-01,theft-from-the-person,On or near Peter Street,51.512780,-0.134234,False,Central London
116091761,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.514523,-0.129580,False,Central London
116090211,2024-01-01,theft-from-the-person,On or near Dansey Place,51.511790,-0.131925,False,Central London
116098709,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.513512,-0.126401,False,Central London
116161072,2024-01-01,theft-from-the-person,On or near Park/open Space,51.502810,-0.132696,False,Central London
116146721,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116161533,2024-01-01,theft-from-the-person,On or near Leicester Square,51.511584,-0.128000,False,Central London
116161528,2024-01-01,theft-from-the-person,On or near Cranbourn Street,51.511339,-0.128427,False,Central London
116161553,2024-01-01,theft-from-the-person,On or near Romilly Street,51.513019,-0.130592,False,Central London
116109225,2024-01-01,theft-from-the-person,On or near Vigo Street,51.510266,-0.139006,False,Central London
116156279,2024-01-01,theft-from-the-person,On or near Market Place,51.516058,-0.140154,False,Central London
116162338,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116162329,2024-01-01,theft-from-the-person,On or near Nightclub,51.514246,-0.131436,False,Central London
116109217,2024-01-01,theft-from-the-person,On or near St Anselm's Place,51.513310,-0.148913,False,Central London
116099264,2024-01-01,theft-from-the-person,On or near St James's Market,51.509251,-0.133398,False,Central London
116149935,2024-01-01,theft-from-the-person,On or near Upper James Street,51.512419,-0.137520,False,Central London
116150609,2024-01-01,theft-from-the-person,On or near Alfred Mews,51.521006,-0.134100,False,Central London
116153255,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116122418,2024-01-01,theft-from-the-person,On or near Cranbourn Street,51.511339,-0.128427,False,Central London
116163478,2024-01-01,theft-from-the-person,On or near London Waterloo,51.502663,-0.113423,False,Central London
116131716,2024-01-01,theft-from-the-person,On or near Frith Street,51.513601,-0.131534,False,Central London
116163590,2024-01-01,theft-from-the-person,On or near New Bond Street,51.511893,-0.144070,False,Central London
116107859,2024-01-01,theft-from-the-person,On or near A301,51.512059,-0.118929,False,Central London
116112912,2024-01-01,theft-from-the-person,On or near Gate Street,51.517114,-0.119009,False,Central London
116133154,2024-01-01,theft-from-the-person,On or near Howick Place,51.496711,-0.137095,False,Central London
116139367,2024-01-01,theft-from-the-person,On or near Holborn,51.517436,-0.119976,False,Central London
116122511,2024-01-01,theft-from-the-person,On or near Henrietta Street,51.511111,-0.123710,False,Central London
116130135,2024-01-01,theft-from-the-person,On or near Nightclub,51.512495,-0.138915,False,Central London
116122519,2024-01-01,theft-from-the-person,On or near Nightclub,51.516875,-0.141807,False,Central London
116115518,2024-01-01,theft-from-the-person,On or near Newnham Terrace,51.498595,-0.113202,False,Central London
116101000,2024-01-01,theft-from-the-person,On or near Chenies Street,51.520963,-0.132530,False,Central London
116098337,2024-01-01,theft-from-the-person,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116098619,2024-01-01,theft-from-the-person,On or near Macclesfield Street,51.511997,-0.131355,False,Central London
116099233,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.509158,-0.134930,False,Central London
116131700,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116092553,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116103410,2024-01-01,theft-from-the-person,On or near B402,51.513777,-0.123456,False,Central London
116123409,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116103524,2024-01-01,theft-from-the-person,On or near Shopping Area,51.513575,-0.140687,False,Central London
116110338,2024-01-01,theft-from-the-person,On or near Newburgh Street,51.513370,-0.138519,False,Central London
116146630,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.500280,-0.116091,False,Central London
116107420,2024-01-01,theft-from-the-person,On or near Shopping Area,51.506553,-0.104775,False,Central London
116117208,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116117200,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.510345,-0.122502,False,Central London
116117205,2024-01-01,theft-from-the-person,On or near Shaftesbury Avenue,51.513064,-0.129438,False,Central London
116117120,2024-01-01,theft-from-the-person,On or near Charing Cross Road,51.512994,-0.129023,False,Central London
116110358,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116107814,2024-01-01,theft-from-the-person,On or near Nightclub,51.510272,-0.129192,False,Central London
116107818,2024-01-01,theft-from-the-person,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116107822,2024-01-01,theft-from-the-person,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116107826,2024-01-01,theft-from-the-person,On or near Shopping Area,51.515070,-0.138003,False,Central London
116159316,2024-01-01,theft-from-the-person,On or near Howick Place,51.496711,-0.137095,False,Central London
116099395,2024-01-01,theft-from-the-person,On or near Ashburton Place,51.506541,-0.144533,False,Central London
116103536,2024-01-01,theft-from-the-person,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116103560,2024-01-01,theft-from-the-person,On or near Drury Lane,51.514369,-0.121645,False,Central London
116110276,2024-01-01,theft-from-the-person,On or near Bridge Street,51.500978,-0.125524,False,Central London
116103603,2024-01-01,theft-from-the-person,On or near Park/open Space,51.502810,-0.132696,False,Central London
116103623,2024-01-01,theft-from-the-person,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116110620,2024-01-01,theft-from-the-person,On or near Market Place,51.516058,-0.140154,False,Central London
116118723,2024-01-01,theft-from-the-person,On or near Nightclub,51.510840,-0.128984,False,Central London
116133466,2024-01-01,theft-from-the-person,On or near Argyll Street,51.514684,-0.140844,False,Central London
116110615,2024-01-01,theft-from-the-person,On or near Argyll Street,51.514684,-0.140844,False,Central London
116110618,2024-01-01,theft-from-the-person,On or near Nightclub,51.513406,-0.131715,False,Central London
116110621,2024-01-01,theft-from-the-person,On or near Shaftesbury Avenue,51.513064,-0.129438,False,Central London
116110335,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116110630,2024-01-01,theft-from-the-person,On or near Buckingham Mews,51.499549,-0.141416,False,Central London
116110631,2024-01-01,theft-from-the-person,On or near Gerrard Place,51.512247,-0.130120,False,Central London
116122421,2024-01-01,theft-from-the-person,On or near Buckingham Mews,51.499549,-0.141416,False,Central London
116120888,2024-01-01,theft-from-the-person,On or near Baylis Road,51.500396,-0.111082,False,Central London
116110371,2024-01-01,theft-from-the-person,On or near Parking Area,51.512379,-0.129379,False,Central London
116104171,2024-01-01,theft-from-the-person,On or near Gray Street,51.501269,-0.107228,False,Central London
116113424,2024-01-01,theft-from-the-person,On or near Dering Street,51.514195,-0.145735,False,Central London
116095420,2024-01-01,theft-from-the-person,On or near Denman Street,51.510729,-0.135283,False,Central London
116126237,2024-01-01,theft-from-the-person,On or near Market Place,51.516058,-0.140154,False,Central London
116099285,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116099788,2024-01-01,theft-from-the-person,On or near Shopping Area,51.515070,-0.138003,False,Central London
116116487,2024-01-01,theft-from-the-person,On or near Carnaby Street,51.513150,-0.138845,False,Central London
116101119,2024-01-01,theft-from-the-person,On or near Shelton Street,51.513753,-0.125331,False,Central London
116099332,2024-01-01,theft-from-the-person,On or near Shopping Area,51.496466,-0.141499,False,Central London
116099408,2024-01-01,theft-from-the-person,On or near Mercer Street,51.512945,-0.125926,False,Central London
116099747,2024-01-01,theft-from-the-person,On or near Denman Street,51.510729,-0.135283,False,Central London
116099799,2024-01-01,theft-from-the-person,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116110622,2024-01-01,theft-from-the-person,On or near Masons Yard,51.507446,-0.137521,False,Central London
116099828,2024-01-01,theft-from-the-person,On or near Nightclub,51.516875,-0.141807,False,Central London
116099843,2024-01-01,theft-from-the-person,On or near A401,51.511790,-0.132459,False,Central London
116099858,2024-01-01,theft-from-the-person,On or near Hollen Street,51.515470,-0.134874,False,Central London
116100157,2024-01-01,theft-from-the-person,On or near Conference/exhibition Centre,51.507911,-0.139635,False,Central London
116109563,2024-01-01,theft-from-the-person,On or near Park/open Space,51.502810,-0.132696,False,Central London
116101248,2024-01-01,theft-from-the-person,On or near Parking Area,51.514010,-0.124528,False,Central London
116101249,2024-01-01,theft-from-the-person,On or near Dunn's Passage,51.517030,-0.123827,False,Central London
116144189,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.506707,-0.116009,False,Central London
116129327,2024-01-01,theft-from-the-person,On or near Shopping Area,51.516618,-0.139226,False,Central London
116102761,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512106,-0.133100,False,Central London
116103172,2024-01-01,theft-from-the-person,On or near Isabella Street,51.504129,-0.105582,False,Central London
116103264,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116103381,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116103384,2024-01-01,theft-from-the-person,On or near Gresse Street,51.517516,-0.134012,False,Central London
116103452,2024-01-01,theft-from-the-person,On or near Whitcomb Street,51.509807,-0.131055,False,Central London
116103487,2024-01-01,theft-from-the-person,On or near Bourchier Street,51.513052,-0.132681,False,Central London
116090364,2024-01-01,theft-from-the-person,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116090387,2024-01-01,theft-from-the-person,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116090602,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116103534,2024-01-01,theft-from-the-person,On or near Surrey Street,51.512449,-0.115772,False,Central London
116103535,2024-01-01,theft-from-the-person,On or near Moor Street,51.513498,-0.130169,False,Central London
116103559,2024-01-01,theft-from-the-person,On or near Buckingham Mews,51.499549,-0.141416,False,Central London
116102013,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.510393,-0.123264,False,Central London
116091019,2024-01-01,theft-from-the-person,On or near Dering Street,51.514195,-0.145735,False,Central London
116123378,2024-01-01,theft-from-the-person,On or near Nightclub,51.514012,-0.131078,False,Central London
116103921,2024-01-01,theft-from-the-person,On or near Leicester Square,51.510468,-0.130769,False,Central London
116107824,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.514867,-0.138790,False,Central London
116107829,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116091484,2024-01-01,theft-from-the-person,On or near B402,51.513777,-0.123456,False,Central London
116105523,2024-01-01,theft-from-the-person,On or near Upper Ground,51.508094,-0.106685,False,Central London
116157462,2024-01-01,theft-from-the-person,On or near Denman Street,51.510729,-0.135283,False,Central London
116157464,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116091520,2024-01-01,theft-from-the-person,On or near Bourchier Street,51.513052,-0.132681,False,Central London
116157903,2024-01-01,theft-from-the-person,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116091798,2024-01-01,theft-from-the-person,On or near Southampton Buildings,51.518231,-0.112953,False,Central London
116158171,2024-01-01,theft-from-the-person,On or near Nightclub,51.516875,-0.141807,False,Central London
116092109,2024-01-01,theft-from-the-person,On or near Nightclub,51.516875,-0.141807,False,Central London
116142909,2024-01-01,theft-from-the-person,On or near Nightclub,51.516900,-0.132077,False,Central London
116123394,2024-01-01,theft-from-the-person,On or near Nightclub,51.516900,-0.132077,False,Central London
116142934,2024-01-01,theft-from-the-person,On or near Parking Area,51.512379,-0.129379,False,Central London
116092420,2024-01-01,theft-from-the-person,On or near Brook's Mews,51.512336,-0.147050,False,Central London
116092601,2024-01-01,theft-from-the-person,On or near Leicester Street,51.510942,-0.131196,False,Central London
116142958,2024-01-01,theft-from-the-person,On or near Holborn,51.517436,-0.119976,False,Central London
116110369,2024-01-01,theft-from-the-person,On or near Gresse Street,51.517516,-0.134012,False,Central London
116093656,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116093775,2024-01-01,theft-from-the-person,On or near Denmark Street,51.515189,-0.129653,False,Central London
116140849,2024-01-01,theft-from-the-person,On or near Theme/adventure Park,51.502823,-0.119257,False,Central London
116094155,2024-01-01,theft-from-the-person,On or near Shelton Street,51.513753,-0.125331,False,Central London
116128705,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116128706,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116094172,2024-01-01,theft-from-the-person,On or near Southampton Row,51.519624,-0.121890,False,Central London
116128988,2024-01-01,theft-from-the-person,On or near Market Place,51.516058,-0.140154,False,Central London
116094458,2024-01-01,theft-from-the-person,On or near Mcauley Close,51.497399,-0.112603,False,Central London
116110296,2024-01-01,theft-from-the-person,On or near Babmaes Street,51.508556,-0.134925,False,Central London
116129108,2024-01-01,theft-from-the-person,On or near Candover Street,51.519470,-0.139842,False,Central London
116129182,2024-01-01,theft-from-the-person,On or near Hollen Street,51.515470,-0.134874,False,Central London
116129317,2024-01-01,theft-from-the-person,On or near Nightclub,51.516166,-0.137324,False,Central London
116129456,2024-01-01,theft-from-the-person,On or near Market Place,51.516058,-0.140154,False,Central London
116129460,2024-01-01,theft-from-the-person,On or near Soho Street,51.515939,-0.132693,False,Central London
116096418,2024-01-01,theft-from-the-person,On or near Ambrosden Avenue,51.496508,-0.139610,False,Central London
116129992,2024-01-01,theft-from-the-person,On or near Howick Place,51.496711,-0.137095,False,Central London
116130090,2024-01-01,theft-from-the-person,On or near Old Compton Street,51.513848,-0.129593,False,Central London
116130141,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.509158,-0.134930,False,Central London
116130142,2024-01-01,theft-from-the-person,On or near Garrick Street,51.511574,-0.126271,False,Central London
116130145,2024-01-01,theft-from-the-person,On or near Nightclub,51.516166,-0.137324,False,Central London
116156037,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116130426,2024-01-01,theft-from-the-person,On or near Theme/adventure Park,51.502823,-0.119257,False,Central London
116130442,2024-01-01,theft-from-the-person,On or near Cosser Street,51.497024,-0.112777,False,Central London
116127345,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.515727,-0.136304,False,Central London
116126190,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116140628,2024-01-01,theft-from-the-person,On or near Nightclub,51.514246,-0.131436,False,Central London
116098690,2024-01-01,theft-from-the-person,On or near Nightclub,51.516900,-0.132077,False,Central London
116098784,2024-01-01,theft-from-the-person,On or near Nightclub,51.511783,-0.129778,False,Central London
116139476,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.505035,-0.112677,False,Central London
116139969,2024-01-01,theft-from-the-person,On or near Charles Ii Street,51.507970,-0.133162,False,Central London
116146882,2024-01-01,theft-from-the-person,On or near Leicester Street,51.510942,-0.131196,False,Central London
116146890,2024-01-01,theft-from-the-person,On or near Dering Street,51.514195,-0.145735,False,Central London
116146907,2024-01-01,theft-from-the-person,On or near Hollen Street,51.515470,-0.134874,False,Central London
116146897,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116146932,2024-01-01,theft-from-the-person,On or near Nightclub,51.511783,-0.129778,False,Central London
116103432,2024-01-01,theft-from-the-person,On or near Dering Street,51.514195,-0.145735,False,Central London
116146934,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116099333,2024-01-01,theft-from-the-person,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116147138,2024-01-01,theft-from-the-person,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116147219,2024-01-01,theft-from-the-person,On or near Covent Garden,51.512980,-0.124210,False,Central London
116098111,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116148125,2024-01-01,theft-from-the-person,On or near Chapone Place,51.514286,-0.132818,False,Central London
116148127,2024-01-01,theft-from-the-person,On or near Curzon Square,51.506109,-0.150790,False,Central London
116148178,2024-01-01,theft-from-the-person,On or near Hollen Street,51.515470,-0.134874,False,Central London
116099451,2024-01-01,theft-from-the-person,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116148175,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.510900,-0.127984,False,Central London
116148173,2024-01-01,theft-from-the-person,On or near Leicester Street,51.510942,-0.131196,False,Central London
116099648,2024-01-01,theft-from-the-person,On or near Soho Street,51.515939,-0.132693,False,Central London
116148190,2024-01-01,theft-from-the-person,On or near Great Windmill Street,51.510952,-0.134064,False,Central London
116099773,2024-01-01,theft-from-the-person,On or near Soho Street,51.515939,-0.132693,False,Central London
116148204,2024-01-01,theft-from-the-person,On or near Yarmouth Place,51.505459,-0.146623,False,Central London
116148218,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512300,-0.128388,False,Central London
116148220,2024-01-01,theft-from-the-person,On or near Dering Street,51.514195,-0.145735,False,Central London
116099777,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.514523,-0.129580,False,Central London
116105766,2024-01-01,theft-from-the-person,On or near Maiden Lane,51.510759,-0.123061,False,Central London
116148625,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116148620,2024-01-01,theft-from-the-person,On or near Macclesfield Street,51.511997,-0.131355,False,Central London
116148644,2024-01-01,theft-from-the-person,On or near Gresse Street,51.517516,-0.134012,False,Central London
116148662,2024-01-01,theft-from-the-person,On or near Nightclub,51.513406,-0.131715,False,Central London
116148660,2024-01-01,theft-from-the-person,On or near Nightclub,51.509962,-0.137952,False,Central London
116100907,2024-01-01,theft-from-the-person,On or near Upper St Martin's Lane,51.513243,-0.127139,False,Central London
116148686,2024-01-01,theft-from-the-person,On or near Princes Street,51.514365,-0.143408,False,Central London
116148694,2024-01-01,theft-from-the-person,On or near Richmond Mews,51.513911,-0.133539,False,Central London
116146825,2024-01-01,theft-from-the-person,On or near Soho Street,51.515939,-0.132693,False,Central London
116148696,2024-01-01,theft-from-the-person,On or near Nightclub,51.512495,-0.138915,False,Central London
116148697,2024-01-01,theft-from-the-person,On or near Gresse Street,51.517516,-0.134012,False,Central London
116148832,2024-01-01,theft-from-the-person,On or near Holmes Terrace,51.502508,-0.110995,False,Central London
116149152,2024-01-01,theft-from-the-person,On or near Bedford Place,51.520844,-0.125040,False,Central London
116100986,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.505035,-0.112677,False,Central London
116149207,2024-01-01,theft-from-the-person,On or near Dyott Street,51.516820,-0.127583,False,Central London
116149493,2024-01-01,theft-from-the-person,On or near Yarmouth Place,51.505459,-0.146623,False,Central London
116103372,2024-01-01,theft-from-the-person,On or near Nightclub,51.512429,-0.142384,False,Central London
116149688,2024-01-01,theft-from-the-person,On or near Montague Street,51.519680,-0.125347,False,Central London
116149809,2024-01-01,theft-from-the-person,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116102589,2024-01-01,theft-from-the-person,On or near Booth's Place,51.517885,-0.138580,False,Central London
116149817,2024-01-01,theft-from-the-person,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116149836,2024-01-01,theft-from-the-person,On or near Argyll Street,51.514684,-0.140844,False,Central London
116127344,2024-01-01,theft-from-the-person,On or near Nightclub,51.515684,-0.135874,False,Central London
116149832,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116149835,2024-01-01,theft-from-the-person,On or near Peter Street,51.512780,-0.134234,False,Central London
116102596,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512499,-0.119459,False,Central London
116103366,2024-01-01,theft-from-the-person,On or near Apple Tree Yard,51.508313,-0.136074,False,Central London
116149842,2024-01-01,theft-from-the-person,On or near Nightclub,51.512495,-0.138915,False,Central London
116149882,2024-01-01,theft-from-the-person,On or near Soho Street,51.515939,-0.132693,False,Central London
116103371,2024-01-01,theft-from-the-person,On or near Old Compton Street,51.513848,-0.129593,False,Central London
116149911,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116149937,2024-01-01,theft-from-the-person,On or near Argyll Street,51.514684,-0.140844,False,Central London
116149962,2024-01-01,theft-from-the-person,On or near Nightclub,51.508087,-0.124122,False,Central London
116149985,2024-01-01,theft-from-the-person,On or near Dering Street,51.514195,-0.145735,False,Central London
116103390,2024-01-01,theft-from-the-person,On or near Argyll Street,51.514684,-0.140844,False,Central London
116103811,2024-01-01,theft-from-the-person,On or near Catton Street,51.518165,-0.120018,False,Central London
116103924,2024-01-01,theft-from-the-person,On or near Gerrard Place,51.512247,-0.130120,False,Central London
116150950,2024-01-01,theft-from-the-person,On or near Market Place,51.516058,-0.140154,False,Central London
116104554,2024-01-01,theft-from-the-person,On or near Old Compton Street,51.513848,-0.129593,False,Central London
116150957,2024-01-01,theft-from-the-person,On or near Nightclub,51.513406,-0.131715,False,Central London
116151038,2024-01-01,theft-from-the-person,On or near A401,51.511790,-0.132459,False,Central London
116151037,2024-01-01,theft-from-the-person,On or near Nightclub,51.516166,-0.137324,False,Central London
116151046,2024-01-01,theft-from-the-person,On or near Broadwick Street,51.513470,-0.136339,False,Central London
116126228,2024-01-01,theft-from-the-person,On or near Phoenix Street,51.514209,-0.129665,False,Central London
116151107,2024-01-01,theft-from-the-person,On or near Coach And Horses Yard,51.511314,-0.142134,False,Central London
116151097,2024-01-01,theft-from-the-person,On or near Surrey Street,51.512449,-0.115772,False,Central London
116151106,2024-01-01,theft-from-the-person,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116151127,2024-01-01,theft-from-the-person,On or near Duke Street St James's,51.507334,-0.137800,False,Central London
116151134,2024-01-01,theft-from-the-person,On or near Hills Place,51.515088,-0.140222,False,Central London
116151220,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.510152,-0.132382,False,Central London
116107816,2024-01-01,theft-from-the-person,On or near Shopping Area,51.513575,-0.140687,False,Central London
116151504,2024-01-01,theft-from-the-person,On or near Further/higher Educational Building,51.516178,-0.131904,False,Central London
116151505,2024-01-01,theft-from-the-person,On or near Nightclub,51.511783,-0.129778,False,Central London
116107823,2024-01-01,theft-from-the-person,On or near B402,51.513777,-0.123456,False,Central London
116107828,2024-01-01,theft-from-the-person,On or near Argyll Street,51.514684,-0.140844,False,Central London
116151554,2024-01-01,theft-from-the-person,On or near Long Acre,51.513205,-0.124229,False,Central London
116109246,2024-01-01,theft-from-the-person,On or near Hanover Street,51.513827,-0.142363,False,Central London
116151661,2024-01-01,theft-from-the-person,On or near Blenheim Street,51.513918,-0.146986,False,Central London
116107806,2024-01-01,theft-from-the-person,On or near The Cut,51.503044,-0.107428,False,Central London
116151744,2024-01-01,theft-from-the-person,On or near Nightclub,51.515684,-0.135874,False,Central London
116091023,2024-01-01,theft-from-the-person,On or near Shaftesbury Avenue,51.513064,-0.129438,False,Central London
116091025,2024-01-01,theft-from-the-person,On or near Market Place,51.516058,-0.140154,False,Central London
116091626,2024-01-01,theft-from-the-person,On or near Gerrard Place,51.512247,-0.130120,False,Central London
116092575,2024-01-01,theft-from-the-person,On or near Theatre/concert Hall,51.512811,-0.133325,False,Central London
116092263,2024-01-01,theft-from-the-person,On or near Nightclub,51.511783,-0.129778,False,Central London
116092580,2024-01-01,theft-from-the-person,On or near Frith Street,51.513601,-0.131534,False,Central London
116098396,2024-01-01,theft-from-the-person,On or near Frith Street,51.513601,-0.131534,False,Central London
116097633,2024-01-01,theft-from-the-person,On or near Glasshouse Street,51.510520,-0.137439,False,Central London
116098108,2024-01-01,theft-from-the-person,On or near Little Newport Street,51.511703,-0.128701,False,Central London
116113698,2024-01-01,theft-from-the-person,On or near Leicester Street,51.510942,-0.131196,False,Central London
116163604,2024-01-01,theft-from-the-person,On or near Parking Area,51.517287,-0.130403,False,Central London
116115100,2024-01-01,theft-from-the-person,On or near Nightclub,51.511783,-0.129778,False,Central London
116098255,2024-01-01,theft-from-the-person,On or near Cavendish Square,51.516488,-0.145743,False,Central London
116146709,2024-01-01,theft-from-the-person,On or near Leicester Square,51.510468,-0.130769,False,Central London
116147146,2024-01-01,theft-from-the-person,On or near Lisle Street,51.511534,-0.130495,False,Central London
