ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
"FIR No. 0783/2023, P.S. Unknown",2023-10-22 13:46:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.53511601273045,88.36105479643814
"FIR No. 0023/2024, P.S. Unknown",2024-01-09 23:16:00,ASSAULT,ASSAULT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.614723137076503,77.2060879970998
"FIR No. 0139/2025, P.S. Unknown",2025-03-21 15:59:00,ASSAULT,ASSAULT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.97522363080692,77.59061059667636
"FIR No. 0104/2025, P.S. Unknown",2025-09-15 17:17:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.375114446776482,78.51790906279133
83500211/2025,2025-02-26 18:16:00,CYBER,CYBER incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.097724856102,80.26115291183915
"FIR No. 0002/2026, P.S. Unknown",2026-01-15 13:09:00,THEFT,THEFT incident reported in Ahmedabad,Ahmedabad,False,Ahmedabad,23.03498538402532,72.5708852348217
"FIR No. 0047/2023, P.S. Unknown",2023-11-18 01:40:00,BURGLARY,BURGLARY incident reported in Ahmedabad,Ahmedabad,True,Ahmedabad,23.030681743870883,72.56732861115744
"FIR No. 0303/2023, P.S. Unknown",2023-03-26 02:24:00,OTHER,OTHER incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.070832144854895,80.30484569012454
"FIR No. 0040/2024, P.S. Unknown",2024-02-09 13:58:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.58556099781005,88.35637943447001
"FIR No. 0092/2023, P.S. Unknown",2023-06-18 00:19:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.989746992951831,77.59388289446004
"FIR No. 0901/2023, P.S. Unknown",2023-09-21 08:56:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.57819787588484,88.36268872222375
88029745/2023,2023-09-26 04:00:00,ROBBERY,ROBBERY incident reported in Bengaluru City,Bengaluru City,True,Bengaluru City,12.947166897843852,77.58946566288202
"FIR No. 0480/2026, P.S. Unknown",2026-06-02 00:55:00,THEFT,THEFT incident reported in Pune,Pune,True,Pune,18.521293059584043,73.8666422902348
"FIR No. 0541/2026, P.S. Unknown",2026-05-16 00:40:00,ASSAULT,ASSAULT incident reported in Ahmedabad,Ahmedabad,True,Ahmedabad,23.00680357697062,72.60083196347937
"FIR No. 0565/2025, P.S. Unknown",2025-07-18 08:09:00,THEFT,THEFT incident reported in Chennai Metro,Chennai Metro,True,Chennai Metro,13.096809437120053,80.24718729459292
"FIR No. 0216/2023, P.S. Unknown",2023-09-02 00:26:00,ROBBERY,ROBBERY incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.59492810728061,88.35879344748523
84967456/2024,2024-09-20 02:29:00,BURGLARY,BURGLARY incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.57598686915349,88.38443029025355
"FIR No. 0167/2024, P.S. Unknown",2024-03-31 15:49:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.06319588649758,72.88815442488152
"FIR No. 0109/2025, P.S. Unknown",2025-02-21 00:11:00,THEFT,THEFT incident reported in Ahmedabad,Ahmedabad,True,Ahmedabad,23.01677093644074,72.560620807993
"FIR No. 0505/2026, P.S. Unknown",2026-06-23 18:52:00,ASSAULT,ASSAULT incident reported in Bengaluru City,Bengaluru City,True,Bengaluru City,13.005282990955177,77.59269933462627
"FIR No. 0123/2024, P.S. Unknown",2024-02-26 06:33:00,ASSAULT,ASSAULT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.996303644171451,77.59970212558572
85655412/2025,2025-08-30 06:35:00,THEFT,THEFT incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.079434506656703,80.25618412070328
"FIR No. 0519/2025, P.S. Unknown",2025-07-23 22:15:00,ROBBERY,ROBBERY incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.364193150279117,78.49403991186264
"FIR No. 0152/2024, P.S. Unknown",2024-07-11 01:46:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.62382594700081,77.20630328319292
"FIR No. 0106/2025, P.S. Unknown",2025-07-27 08:39:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,True,Mumbai Metro,19.07575601747499,72.88484751560321
"FIR No. 0497/2023, P.S. Unknown",2023-12-06 05:57:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.961556040535188,77.59249415881189
82146891/2023,2023-07-26 09:04:00,BURGLARY,BURGLARY incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.560439012531724,88.3500338608207
"FIR No. 0713/2025, P.S. Unknown",2025-09-09 15:54:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.636981530813564,77.20977739045061
"FIR No. 0070/2026, P.S. Unknown",2026-04-06 00:16:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.10457822737256,72.86559981488234
81755123/2024,2024-07-16 05:11:00,ROBBERY,ROBBERY incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.38408307176056,78.50046311206219
"FIR No. 0283/2026, P.S. Unknown",2026-04-02 04:25:00,BURGLARY,BURGLARY incident reported in Hyderabad Metro,Hyderabad Metro,True,Hyderabad Metro,17.369930494366567,78.49377512721252
"FIR No. 0433/2026, P.S. Unknown",2026-05-18 02:16:00,CYBER,CYBER incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.61300480564519,77.20823872625108
"FIR No. 0090/2026, P.S. Unknown",2026-01-05 18:02:00,ROBBERY,ROBBERY incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.112110926991623,72.88408980056634
"FIR No. 0645/2024, P.S. Unknown",2024-10-21 11:00:00,THEFT,THEFT incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.039760417478483,80.28128433542607
"FIR No. 0519/2024, P.S. Unknown",2024-07-09 18:47:00,ROBBERY,ROBBERY incident reported in Ahmedabad,Ahmedabad,False,Ahmedabad,23.03117503683224,72.55848195611549
"FIR No. 0567/2024, P.S. Unknown",2024-09-06 19:41:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.079024558444143,72.89704631618824
"FIR No. 0028/2026, P.S. Unknown",2026-02-03 23:09:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,True,Hyderabad Metro,17.38082721630319,78.4874046707028
"FIR No. 0094/2023, P.S. Unknown",2023-03-05 01:07:00,CYBER,CYBER incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.090377796898114,80.25911959536595
86252485/2025,2025-07-01 06:05:00,ASSAULT,ASSAULT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.06545964335776,72.86077326938774
"FIR No. 0061/2026, P.S. Unknown",2026-03-22 19:34:00,OTHER,OTHER incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.622914695980324,77.18156362370728
85931808/2023,2023-12-17 22:34:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.533053504708143,88.33643868911633
"FIR No. 0042/2024, P.S. Unknown",2024-03-14 17:13:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.100797061484315,72.88757132325257
"FIR No. 0781/2024, P.S. Unknown",2024-07-27 13:52:00,BURGLARY,BURGLARY incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.983950940095182,77.58570628507437
"FIR No. 0412/2024, P.S. Unknown",2024-04-24 00:38:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,True,Bengaluru City,12.973960168369114,77.59287841103965
"FIR No. 0168/2023, P.S. Unknown",2023-02-18 22:54:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.08799422139015,72.86971043787472
"FIR No. 0348/2025, P.S. Unknown",2025-03-10 05:19:00,BURGLARY,BURGLARY incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.089206672206792,72.86194710663527
"FIR No. 0082/2025, P.S. Unknown",2025-11-27 23:57:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,True,Mumbai Metro,19.0526878349967,72.88018751005966
"FIR No. 0110/2026, P.S. Unknown",2026-02-04 22:57:00,OTHER,OTHER incident reported in Chennai Metro,Chennai Metro,True,Chennai Metro,13.085738234319445,80.23926175233461
"FIR No. 0171/2026, P.S. Unknown",2026-04-12 21:42:00,ASSAULT,ASSAULT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.60690018979689,77.20424112062837
"FIR No. 0018/2025, P.S. Unknown",2025-11-08 15:51:00,ROBBERY,ROBBERY incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.07024202283993,72.88033896287514
"FIR No. 0137/2025, P.S. Unknown",2025-04-16 18:30:00,ASSAULT,ASSAULT incident reported in Pune,Pune,False,Pune,18.53560097666023,73.8384912545228
"FIR No. 0711/2026, P.S. Unknown",2026-08-25 22:02:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.604607605457847,77.20150200677642
85582193/2023,2023-10-21 09:17:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.955906541091624,77.60557122028273
"FIR No. 0387/2024, P.S. Unknown",2024-07-28 20:45:00,CYBER,CYBER incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.947854522883327,77.59034262038037
"FIR No. 0287/2024, P.S. Unknown",2024-05-02 09:43:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.3638461251313,78.46907524502856
"FIR No. 0036/2023, P.S. Unknown",2023-02-25 01:18:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.39247279551747,78.47760618217362
"FIR No. 0170/2023, P.S. Unknown",2023-02-05 09:36:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.054739834009524,72.86867187140072
"FIR No. 0670/2025, P.S. Unknown",2025-10-20 15:04:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.60517999020619,77.2193641766476
84376030/2025,2025-09-25 07:19:00,ASSAULT,ASSAULT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.60696559252903,77.21464318443866
"FIR No. 0366/2026, P.S. Unknown",2026-07-10 21:29:00,ROBBERY,ROBBERY incident reported in Delhi NCR,Delhi NCR,True,Delhi NCR,28.593949315379103,77.19630403767567
80601628/2024,2024-12-12 08:09:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.58165835503914,88.3699507410207
"FIR No. 0635/2024, P.S. Unknown",2024-09-17 09:52:00,BURGLARY,BURGLARY incident reported in Mumbai Metro,Mumbai Metro,True,Mumbai Metro,19.09132275070108,72.86618048140322
"FIR No. 0046/2026, P.S. Unknown",2026-04-25 07:52:00,ASSAULT,ASSAULT incident reported in Mumbai Metro,Mumbai Metro,True,Mumbai Metro,19.07277977073276,72.89750209097471
85591403/2025,2025-02-12 22:29:00,BURGLARY,BURGLARY incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.108159133969902,72.88228656206994
81359669/2026,2026-02-18 09:24:00,ROBBERY,ROBBERY incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.614434984501774,77.19874180523001
83507675/2024,2024-06-03 07:31:00,THEFT,THEFT incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.099787523255385,80.26138553769319
"FIR No. 0434/2023, P.S. Unknown",2023-12-14 01:34:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,True,Kolkata City,22.55215185212753,88.38337100586641
"FIR No. 0049/2023, P.S. Unknown",2023-05-23 18:09:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.369501762128333,78.4866927703196
"FIR No. 0223/2024, P.S. Unknown",2024-08-23 08:46:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,True,Bengaluru City,12.96242195941696,77.60090470328679
"FIR No. 0039/2026, P.S. Unknown",2026-01-11 14:36:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.628742062750067,77.20532769973796
"FIR No. 0854/2024, P.S. Unknown",2024-11-04 11:28:00,CYBER,CYBER incident reported in Delhi NCR,Delhi NCR,True,Delhi NCR,28.60256917849812,77.2030291326436
"FIR No. 0144/2024, P.S. Unknown",2024-11-03 21:42:00,OTHER,OTHER incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.578193944684152,88.37206489795227
"FIR No. 0121/2025, P.S. Unknown",2025-10-09 16:04:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.063915311328227,72.87565872541055
"FIR No. 0383/2026, P.S. Unknown",2026-05-11 08:56:00,ASSAULT,ASSAULT incident reported in Ahmedabad,Ahmedabad,False,Ahmedabad,23.01956000248064,72.5992476826001
"FIR No. 0156/2024, P.S. Unknown",2024-03-19 00:26:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.974025595704942,77.57733680810927
"FIR No. 0050/2025, P.S. Unknown",2025-02-13 05:30:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.07847606408459,72.89397490055377
"FIR No. 0092/2023, P.S. Unknown",2023-02-27 10:01:00,OTHER,OTHER incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.043019317464395,72.88880808387142
82285152/2025,2025-12-28 21:44:00,THEFT,THEFT incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.056250719465808,80.25314927997263
85583362/2023,2023-11-01 03:32:00,ASSAULT,ASSAULT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.974096171935416,77.58373060377852
85626489/2026,2026-03-29 15:36:00,ROBBERY,ROBBERY incident reported in Kolkata City,Kolkata City,True,Kolkata City,22.613054353373624,88.38428319088374
"FIR No. 0304/2023, P.S. Unknown",2023-05-01 16:47:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.58235371820092,77.22334262255139
"FIR No. 0922/2024, P.S. Unknown",2024-10-03 18:49:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.959846276901384,77.60422583519711
"FIR No. 1208/2025, P.S. Unknown",2025-11-04 03:05:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.06857526507847,72.8820705113625
83583595/2023,2023-01-23 06:57:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.095289255938912,72.87932891377264
"FIR No. 0140/2026, P.S. Unknown",2026-03-27 08:18:00,ASSAULT,ASSAULT incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.058659076414994,80.28519143554146
"FIR No. 0112/2026, P.S. Unknown",2026-02-05 10:30:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.5834100095162,88.35151293067874
"FIR No. 0614/2026, P.S. Unknown",2026-07-23 00:10:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.98009815259529,77.60616295460032
"FIR No. 0002/2023, P.S. Unknown",2023-02-02 15:14:00,ROBBERY,ROBBERY incident reported in Mumbai Metro,Mumbai Metro,True,Mumbai Metro,19.057162115344138,72.89939934927715
"FIR No. 0272/2026, P.S. Unknown",2026-06-24 14:44:00,ASSAULT,ASSAULT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.975543557363602,77.58970705780733
"FIR No. 0174/2023, P.S. Unknown",2023-11-12 20:25:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.5759979391691,88.36947459126588
"FIR No. 0190/2025, P.S. Unknown",2025-03-12 11:06:00,CYBER,CYBER incident reported in Ahmedabad,Ahmedabad,False,Ahmedabad,23.03950446197072,72.58019483238837
"FIR No. 0156/2025, P.S. Unknown",2025-08-10 21:16:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.61174880307113,77.18473818864398
"FIR No. 0189/2023, P.S. Unknown",2023-03-04 12:54:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.393256083008552,78.52368194002882
"FIR No. 0308/2023, P.S. Unknown",2023-04-13 13:52:00,ASSAULT,ASSAULT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.56735541805706,88.39260810924608
"FIR No. 0216/2025, P.S. Unknown",2025-03-19 23:02:00,ASSAULT,ASSAULT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.048876106348192,72.88077713681093
"FIR No. 0116/2024, P.S. Unknown",2024-08-22 03:09:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.396614263215834,78.46700014897182
"FIR No. 0186/2023, P.S. Unknown",2023-03-14 01:38:00,ASSAULT,ASSAULT incident reported in Ahmedabad,Ahmedabad,True,Ahmedabad,22.9997734282344,72.57125324441195
"FIR No. 0159/2024, P.S. Unknown",2024-07-31 20:26:00,ROBBERY,ROBBERY incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.065365754375826,72.92760914608199
"FIR No. 0045/2023, P.S. Unknown",2023-01-14 11:26:00,BURGLARY,BURGLARY incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.376693363785158,78.50446928244413
"FIR No. 0448/2024, P.S. Unknown",2024-07-30 20:34:00,ASSAULT,ASSAULT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.616067779683064,77.21343691187005
"FIR No. 0126/2024, P.S. Unknown",2024-02-29 10:31:00,BURGLARY,BURGLARY incident reported in Chennai Metro,Chennai Metro,True,Chennai Metro,13.098258334461027,80.27758774076119
"FIR No. 0249/2025, P.S. Unknown",2025-03-10 16:46:00,BURGLARY,BURGLARY incident reported in Mumbai Metro,Mumbai Metro,True,Mumbai Metro,19.07175988360934,72.888739199405
"FIR No. 0693/2023, P.S. Unknown",2023-12-04 01:28:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.56833732969377,88.37104678401234
"FIR No. 0259/2023, P.S. Unknown",2023-07-18 13:40:00,CYBER,CYBER incident reported in Hyderabad Metro,Hyderabad Metro,True,Hyderabad Metro,17.39034865245828,78.47897126549513
84379298/2026,2026-03-04 04:17:00,BURGLARY,BURGLARY incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.96104590590398,77.61507350129308
83386581/2024,2024-02-17 00:00:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.392248193799368,78.48284577293418
"FIR No. 0167/2024, P.S. Unknown",2024-05-24 02:31:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.631398922695546,77.20376286444149
82813470/2023,2023-10-05 22:28:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,True,Kolkata City,22.576724112966343,88.4038900869672
88979199/2023,2023-06-19 08:23:00,THEFT,THEFT incident reported in Pune,Pune,False,Pune,18.519883003895945,73.86576724168108
"FIR No. 0019/2026, P.S. Unknown",2026-01-25 10:40:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.3772819578359,78.48664120081501
"FIR No. 0099/2023, P.S. Unknown",2023-06-28 14:48:00,BURGLARY,BURGLARY incident reported in Bengaluru City,Bengaluru City,True,Bengaluru City,12.973454936823194,77.61296534830046
82797821/2025,2025-04-23 18:28:00,BURGLARY,BURGLARY incident reported in Hyderabad Metro,Hyderabad Metro,True,Hyderabad Metro,17.37990613812586,78.47421388179596
"FIR No. 0600/2026, P.S. Unknown",2026-08-23 08:54:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.61037660170759,77.18376808163465
"FIR No. 0107/2023, P.S. Unknown",2023-03-04 16:09:00,ASSAULT,ASSAULT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.5872939060582,88.34474405772977
"FIR No. 0316/2023, P.S. Unknown",2023-04-03 20:17:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.04494820537738,72.87055308653065
"FIR No. 0550/2023, P.S. Unknown",2023-07-10 19:48:00,BURGLARY,BURGLARY incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.063696148974088,80.29335578789406
"FIR No. 0118/2025, P.S. Unknown",2025-05-27 23:19:00,ASSAULT,ASSAULT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.547059434911176,88.35351786227484
85370157/2026,2026-08-16 08:07:00,ASSAULT,ASSAULT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.59155496937213,77.2380552200246
"FIR No. 0077/2025, P.S. Unknown",2025-01-06 04:48:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.982747951566838,77.60183241555605
"FIR No. 0518/2023, P.S. Unknown",2023-07-09 06:29:00,CYBER,CYBER incident reported in Mumbai Metro,Mumbai Metro,True,Mumbai Metro,19.08963138694396,72.87968419359602
83209159/2026,2026-02-22 12:57:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.610776176316,77.22353077151102
"FIR No. 0262/2023, P.S. Unknown",2023-07-10 04:41:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.62661607630814,77.24457730014917
"FIR No. 0133/2025, P.S. Unknown",2025-05-09 23:08:00,ASSAULT,ASSAULT incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.103955108558733,80.26646308561894
"FIR No. 0155/2025, P.S. Unknown",2025-05-04 11:09:00,BURGLARY,BURGLARY incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.61259736344813,77.19870599907962
"FIR No. 0115/2023, P.S. Unknown",2023-09-04 20:20:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.07512372854891,72.88880352768842
"FIR No. 0598/2023, P.S. Unknown",2023-10-17 01:13:00,OTHER,OTHER incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.06589641903111,72.88930522546917
"FIR No. 0021/2023, P.S. Unknown",2023-03-29 02:08:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,True,Kolkata City,22.57249747126396,88.36120998916763
"FIR No. 0202/2023, P.S. Unknown",2023-08-05 01:29:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.60352995849341,77.20843582798565
"FIR No. 0661/2024, P.S. Unknown",2024-12-04 02:41:00,CYBER,CYBER incident reported in Chennai Metro,Chennai Metro,True,Chennai Metro,13.086412228501764,80.28426099059554
"FIR No. 0421/2023, P.S. Unknown",2023-06-25 02:15:00,BURGLARY,BURGLARY incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.61847464327281,77.19193685178375
"FIR No. 0188/2023, P.S. Unknown",2023-09-07 06:28:00,BURGLARY,BURGLARY incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.381150518249882,78.5092677833232
"FIR No. 0293/2024, P.S. Unknown",2024-12-21 22:29:00,BURGLARY,BURGLARY incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.092214782727176,72.869547311375
"FIR No. 0706/2023, P.S. Unknown",2023-08-11 09:25:00,ROBBERY,ROBBERY incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.066590765889956,80.26485998716862
"FIR No. 0360/2023, P.S. Unknown",2023-06-07 13:29:00,BURGLARY,BURGLARY incident reported in Bengaluru City,Bengaluru City,True,Bengaluru City,12.985789011298367,77.58090397943353
"FIR No. 0143/2026, P.S. Unknown",2026-06-15 19:02:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.072537880784907,72.86845961835505
"FIR No. 0518/2025, P.S. Unknown",2025-11-22 19:24:00,THEFT,THEFT incident reported in Chennai Metro,Chennai Metro,True,Chennai Metro,13.071217091077031,80.27653090337577
84850981/2025,2025-03-06 17:31:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.57800699223192,88.37604483595292
87832782/2026,2026-06-20 05:03:00,CYBER,CYBER incident reported in Pune,Pune,False,Pune,18.503233972224297,73.85550650428071
"FIR No. 0138/2024, P.S. Unknown",2024-10-15 19:15:00,BURGLARY,BURGLARY incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.952715159273104,77.58540229956989
89989364/2023,2023-10-12 11:42:00,THEFT,THEFT incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.977671922130146,77.60792491212716
"FIR No. 0645/2025, P.S. Unknown",2025-12-13 15:45:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,True,Kolkata City,22.596698532710448,88.341810250509
"FIR No. 0294/2023, P.S. Unknown",2023-04-16 05:10:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.08491905342741,72.89729055268717
86156103/2024,2024-10-11 22:25:00,THEFT,THEFT incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.06564118346236,80.27543685650241
"FIR No. 0187/2024, P.S. Unknown",2024-08-23 22:14:00,ASSAULT,ASSAULT incident reported in Delhi NCR,Delhi NCR,True,Delhi NCR,28.62366881636209,77.19894856610095
"FIR No. 0338/2024, P.S. Unknown",2024-08-18 05:02:00,BURGLARY,BURGLARY incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.09724545356364,80.25058913039005
"FIR No. 0296/2024, P.S. Unknown",2024-10-17 16:47:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.39424045718366,78.49084282021865
85732400/2024,2024-03-21 11:40:00,THEFT,THEFT incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.06843551520512,72.87839043816912
"FIR No. 0607/2023, P.S. Unknown",2023-10-23 17:33:00,THEFT,THEFT incident reported in Kolkata City,Kolkata City,False,Kolkata City,22.563473091802496,88.39205925482504
"FIR No. 0266/2023, P.S. Unknown",2023-03-23 06:08:00,ROBBERY,ROBBERY incident reported in Pune,Pune,False,Pune,18.519938672860444,73.85341283533772
88528661/2025,2025-10-17 08:54:00,THEFT,THEFT incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.58787593302172,77.16347167038771
"FIR No. 0568/2023, P.S. Unknown",2023-07-01 16:47:00,BURGLARY,BURGLARY incident reported in Chennai Metro,Chennai Metro,False,Chennai Metro,13.062200272311909,80.27114909580196
"FIR No. 0032/2023, P.S. Unknown",2023-11-16 19:07:00,BURGLARY,BURGLARY incident reported in Delhi NCR,Delhi NCR,False,Delhi NCR,28.581608002876017,77.21484054164559
"FIR No. 0472/2024, P.S. Unknown",2024-05-14 17:03:00,OTHER,OTHER incident reported in Mumbai Metro,Mumbai Metro,False,Mumbai Metro,19.05614883710401,72.88288596599767
"FIR No. 0264/2023, P.S. Unknown",2023-03-24 16:45:00,ROBBERY,ROBBERY incident reported in Bengaluru City,Bengaluru City,False,Bengaluru City,12.961764215649763,77.60405864251513
"FIR No. 0438/2024, P.S. Unknown",2024-06-21 06:49:00,THEFT,THEFT incident reported in Hyderabad Metro,Hyderabad Metro,False,Hyderabad Metro,17.37527967345979,78.45664366134912
