ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
FIR-MUMBAI-2025-01644,2025-11-08 04:02:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93508129468832,72.84940732817992
FIR-MUMBAI-2026-01645,2026-01-21 23:43:00,ASSAULT,ASSAULT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.17556433162041,72.8562158000414
FIR-MUMBAI-2023-01646,2023-06-21 16:10:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.08135376753604,72.8690558295322
FIR-MUMBAI-2026-01647,2026-03-06 01:03:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.11258250965143,72.84267101535487
FIR-MUMBAI-2023-01648,2023-01-07 21:40:00,CYBER,CYBER incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.069212505578122,72.87962851456197
FIR-MUMBAI-2023-01649,2023-08-30 10:12:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.958377187524167,72.81219374047596
FIR-MUMBAI-2026-01650,2026-08-13 16:42:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.910088827732483,72.8376366069866
FIR-MUMBAI-2025-01651,2025-03-18 20:21:00,BURGLARY,BURGLARY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.085143889647238,72.85724096410846
FIR-MUMBAI-2026-01652,2026-08-23 18:40:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.120916376906635,72.8506900613458
FIR-MUMBAI-2026-01653,2026-08-27 21:47:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.069580511433927,72.83581464014557
FIR-MUMBAI-2025-01654,2025-11-18 22:57:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.120906914020424,72.84347608392257
FIR-MUMBAI-2024-01655,2024-03-09 15:18:00,ROBBERY,ROBBERY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.105506187522206,72.83214584353655
FIR-MUMBAI-2023-01656,2023-05-20 12:08:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91865353829327,72.84477302388187
FIR-MUMBAI-2024-01657,2024-10-05 12:06:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.040728118511684,72.87843951817662
FIR-MUMBAI-2024-01658,2024-11-20 23:03:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.920496648762736,72.8346547485777
FIR-MUMBAI-2025-01659,2025-03-10 17:45:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.160968687901747,72.84238974724346
FIR-MUMBAI-2023-01660,2023-07-12 23:21:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.055155556447925,72.88719120943546
FIR-MUMBAI-2024-01661,2024-01-16 21:00:00,BURGLARY,BURGLARY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.08604787358133,72.85051309532797
FIR-MUMBAI-2023-01662,2023-05-19 17:05:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.048463823704285,72.81648511988516
FIR-MUMBAI-2023-01663,2023-05-07 19:21:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.079485432295108,72.87361606863982
FIR-MUMBAI-2024-01664,2024-05-31 02:03:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.943987943266936,72.80386310969901
FIR-MUMBAI-2026-01665,2026-07-20 08:20:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.031781146472735,72.83107718400383
FIR-MUMBAI-2025-01666,2025-10-20 02:49:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.007924287529068,72.86303602137164
FIR-MUMBAI-2023-01667,2023-11-21 07:05:00,ROBBERY,ROBBERY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.059109380205033,72.86491791252148
FIR-MUMBAI-2025-01668,2025-11-12 11:50:00,ROBBERY,ROBBERY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.074560850018525,72.86668674891705
FIR-MUMBAI-2023-01669,2023-06-07 06:18:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.124200918914365,72.86807314980352
FIR-MUMBAI-2024-01670,2024-02-19 11:57:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.064053910581382,72.87207173281467
FIR-MUMBAI-2026-01671,2026-07-24 14:35:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.920111777991607,72.81810955860581
FIR-MUMBAI-2026-01672,2026-02-23 07:10:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.90902784481412,72.81934024019621
FIR-MUMBAI-2024-01673,2024-05-27 17:12:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.07707124442646,72.82504029758353
FIR-MUMBAI-2023-01674,2023-11-13 22:45:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.079772066347214,72.89486048564802
FIR-MUMBAI-2026-01675,2026-07-22 12:38:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.06859309962121,72.84914479645937
FIR-MUMBAI-2025-01676,2025-12-17 02:20:00,OTHER,OTHER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.043601543998168,72.81695839494775
FIR-MUMBAI-2023-01677,2023-07-19 17:14:00,BURGLARY,BURGLARY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.0636213293722,72.87469654251593
FIR-MUMBAI-2026-01678,2026-01-16 12:23:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.925771687462557,72.80546031432753
FIR-MUMBAI-2024-01679,2024-01-23 22:44:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.078252273101374,72.8407143136739
FIR-MUMBAI-2026-01680,2026-04-29 19:06:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.124969557013465,72.83425050507446
FIR-MUMBAI-2024-01681,2024-07-18 23:45:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.92844451569421,72.81852046770308
FIR-MUMBAI-2024-01682,2024-11-22 10:00:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.921265609819425,72.81806584073807
FIR-MUMBAI-2025-01683,2025-04-29 07:45:00,BURGLARY,BURGLARY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.17656732239268,72.81435154486547
FIR-MUMBAI-2026-01684,2026-03-07 12:34:00,CYBER,CYBER incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.026899618366695,72.83477442512043
FIR-MUMBAI-2025-01685,2025-01-26 08:44:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.901018777388177,72.81750909726443
FIR-MUMBAI-2024-01686,2024-02-01 00:06:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.028843184622264,72.84872125440052
FIR-MUMBAI-2023-01687,2023-04-11 20:55:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.935688900126845,72.83610560175121
FIR-MUMBAI-2026-01688,2026-06-30 03:12:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.071279438072256,72.88546540933956
FIR-MUMBAI-2025-01689,2025-01-11 06:33:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.085487828176024,72.83012327242355
FIR-MUMBAI-2026-01690,2026-06-29 08:12:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.02816909929191,72.86096161560604
FIR-MUMBAI-2023-01691,2023-03-27 10:30:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.898785804407066,72.82946857503804
FIR-MUMBAI-2025-01692,2025-08-15 06:47:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91257625222572,72.82857971155508
FIR-MUMBAI-2025-01693,2025-08-05 05:41:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.12256789885863,72.84516144068516
FIR-MUMBAI-2026-01694,2026-02-22 06:51:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.933970734226534,72.83651317278606
FIR-MUMBAI-2024-01695,2024-06-04 02:41:00,OTHER,OTHER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.919151042886003,72.83831956996617
FIR-MUMBAI-2024-01696,2024-02-08 12:10:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.053949316173924,72.84528270483037
FIR-MUMBAI-2026-01697,2026-05-13 08:18:00,OTHER,OTHER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.94222440072199,72.84061057511317
FIR-MUMBAI-2023-01698,2023-06-05 12:19:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.035287689040917,72.84784251436024
FIR-MUMBAI-2025-01699,2025-04-27 02:01:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.1346271811808,72.85117735710868
FIR-MUMBAI-2025-01700,2025-04-04 08:51:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.053277875326824,72.80618421405114
FIR-MUMBAI-2025-01701,2025-02-10 00:48:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.940235735597806,72.82708001356617
FIR-MUMBAI-2023-01702,2023-11-03 23:49:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.085912747087047,72.84358539065703
FIR-MUMBAI-2025-01703,2025-10-05 11:55:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.070839733900126,72.83852983325654
FIR-MUMBAI-2025-01704,2025-11-24 22:11:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.155879559214185,72.82496784464091
FIR-MUMBAI-2023-01705,2023-09-07 01:53:00,CYBER,CYBER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.059941280859498,72.83848587793206
FIR-MUMBAI-2024-01706,2024-08-08 09:08:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.920363499770524,72.84730624761286
FIR-MUMBAI-2025-01707,2025-08-08 15:42:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.91358051959259,72.81931462122071
FIR-MUMBAI-2024-01708,2024-04-27 17:18:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.063407154387875,72.83131643190033
FIR-MUMBAI-2023-01709,2023-03-03 14:21:00,BURGLARY,BURGLARY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.041821086893755,72.81587278809998
FIR-MUMBAI-2023-01710,2023-11-03 21:49:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93050061299886,72.81729308129565
FIR-MUMBAI-2025-01711,2025-10-05 17:23:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.16336929801333,72.83313669996508
FIR-MUMBAI-2026-01712,2026-02-06 09:18:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.059471764192452,72.84407783158136
FIR-MUMBAI-2023-01713,2023-05-25 23:16:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.903137920945635,72.8374743765057
FIR-MUMBAI-2025-01714,2025-04-17 00:44:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.957762629701485,72.84004395376927
FIR-MUMBAI-2025-01715,2025-06-16 02:39:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.043969273449903,72.903922661776
FIR-MUMBAI-2026-01716,2026-08-19 20:42:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.023054981570937,72.85754686897795
FIR-MUMBAI-2023-01717,2023-04-29 11:13:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.047736918718016,72.82031580199626
FIR-MUMBAI-2024-01718,2024-07-13 02:09:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.022648514266745,72.86852950240991
FIR-MUMBAI-2024-01719,2024-05-24 06:46:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.081345031779495,72.86306012346472
FIR-MUMBAI-2025-01720,2025-02-03 20:56:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.11431074631315,72.8118504997096
FIR-MUMBAI-2025-01721,2025-06-10 02:45:00,CYBER,CYBER incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.00995468546754,72.82401779736128
FIR-MUMBAI-2024-01722,2024-12-19 08:47:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),18.99938779407068,72.84631243748342
FIR-MUMBAI-2025-01723,2025-12-12 00:54:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.951194648281508,72.8323599601643
FIR-MUMBAI-2025-01724,2025-03-02 09:16:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.09118504143958,72.85054684764886
FIR-MUMBAI-2026-01725,2026-07-10 13:49:00,CYBER,CYBER incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.038134034995274,72.86000781814585
FIR-MUMBAI-2026-01726,2026-04-11 06:58:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.923361802814814,72.82543919886346
FIR-MUMBAI-2023-01727,2023-04-07 06:51:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.07241800079559,72.855769165995
FIR-MUMBAI-2026-01728,2026-04-12 04:33:00,BURGLARY,BURGLARY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.150044861282552,72.86039639427263
FIR-MUMBAI-2024-01729,2024-04-02 09:06:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.008355303591557,72.84554034241812
FIR-MUMBAI-2023-01730,2023-01-21 15:36:00,CYBER,CYBER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.121325593999522,72.83692033118514
FIR-MUMBAI-2024-01731,2024-04-24 23:28:00,CYBER,CYBER incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.01102884410738,72.8406752469546
FIR-MUMBAI-2026-01732,2026-02-21 18:45:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.015655901012316,72.85853137045974
FIR-MUMBAI-2025-01733,2025-11-25 08:05:00,OTHER,OTHER incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.136890014162038,72.84866201077267
FIR-MUMBAI-2025-01734,2025-08-01 16:22:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.072423716699216,72.86951383926521
FIR-MUMBAI-2024-01735,2024-02-17 23:05:00,ROBBERY,ROBBERY incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.033559070937486,72.84033390294957
FIR-MUMBAI-2023-01736,2023-08-18 13:43:00,THEFT,THEFT incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),False,Northern Suburbs (Malad),19.171069801536134,72.85551280405306
FIR-MUMBAI-2024-01737,2024-05-29 05:26:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.084137213218792,72.8566863619042
FIR-MUMBAI-2025-01738,2025-07-06 15:24:00,BURGLARY,BURGLARY incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.06235173907373,72.83739244398754
FIR-MUMBAI-2023-01739,2023-06-17 19:09:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.04273751012235,72.83785805547433
FIR-MUMBAI-2024-01740,2024-10-29 02:42:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.0499759670072,72.84144596561957
FIR-MUMBAI-2026-01741,2026-08-16 10:28:00,ROBBERY,ROBBERY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.155851314681517,72.84759313627983
FIR-MUMBAI-2025-01742,2025-10-11 10:30:00,ASSAULT,ASSAULT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.0323804669498,72.88689125428546
FIR-MUMBAI-2024-01743,2024-03-28 09:47:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.071834507910907,72.88092445322363
FIR-MUMBAI-2023-01744,2023-10-11 09:20:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.914390889300574,72.84016568981055
FIR-MUMBAI-2023-01745,2023-06-24 11:18:00,BURGLARY,BURGLARY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.04792973215554,72.89894686222998
FIR-MUMBAI-2025-01746,2025-05-09 18:15:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.134331589247502,72.85197298966746
FIR-MUMBAI-2025-01747,2025-04-25 12:20:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.107922649192727,72.82751918401098
FIR-MUMBAI-2023-01748,2023-12-16 05:08:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.08946866581252,72.85151307853205
FIR-MUMBAI-2023-01749,2023-11-06 02:25:00,ASSAULT,ASSAULT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.02739634385139,72.8410895444604
FIR-MUMBAI-2024-01750,2024-04-11 20:34:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.062892821576085,72.89688210942064
FIR-MUMBAI-2024-01751,2024-02-07 22:24:00,BURGLARY,BURGLARY incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.062815848664265,72.84636304012093
FIR-MUMBAI-2025-01752,2025-06-23 00:55:00,CYBER,CYBER incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.936150162299064,72.847619169941
FIR-MUMBAI-2024-01753,2024-07-02 01:33:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.047641876090175,72.83922684072228
FIR-MUMBAI-2026-01754,2026-07-29 14:46:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.934781208434416,72.85042028239592
FIR-MUMBAI-2025-01755,2025-05-11 07:41:00,THEFT,THEFT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.060062171888756,72.84894201335476
FIR-MUMBAI-2023-01756,2023-05-13 03:29:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.075292924889293,72.89939106118125
FIR-MUMBAI-2024-01757,2024-07-08 11:26:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.080499131509082,72.91330146718848
FIR-MUMBAI-2023-01758,2023-12-25 19:33:00,ASSAULT,ASSAULT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.924686932417835,72.8204985075481
FIR-MUMBAI-2025-01759,2025-10-25 01:20:00,ROBBERY,ROBBERY incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.170960085241386,72.83803744749422
FIR-MUMBAI-2024-01760,2024-12-06 12:41:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.940421319473636,72.82733233098803
FIR-MUMBAI-2026-01761,2026-03-06 04:01:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),True,Western Suburbs (Bandra),19.045297988495143,72.83532470154282
FIR-MUMBAI-2026-01762,2026-01-07 12:48:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.93494090041189,72.81617303068502
FIR-MUMBAI-2026-01763,2026-05-22 00:28:00,ASSAULT,ASSAULT incident reported in Western Suburbs (Bandra),Western Suburbs (Bandra),False,Western Suburbs (Bandra),19.04889087060912,72.8343383223354
FIR-MUMBAI-2025-01764,2025-07-01 08:42:00,BURGLARY,BURGLARY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.933963311739934,72.82681025284401
FIR-MUMBAI-2026-01765,2026-08-08 21:23:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),18.993234372956127,72.8393891911898
FIR-MUMBAI-2024-01766,2024-10-04 06:51:00,THEFT,THEFT incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),True,South Mumbai (Colaba/CST),18.932725860610006,72.84401110009274
FIR-MUMBAI-2026-01767,2026-05-16 16:28:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.11847422764791,72.83761727889164
FIR-MUMBAI-2023-01768,2023-03-12 20:37:00,OTHER,OTHER incident reported in Northern Suburbs (Malad),Northern Suburbs (Malad),True,Northern Suburbs (Malad),19.170722310715878,72.86991837576788
FIR-MUMBAI-2023-01769,2023-08-20 07:39:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),True,Western Suburbs (Andheri),19.125350138348534,72.85858409205703
FIR-MUMBAI-2026-01770,2026-07-16 01:15:00,OTHER,OTHER incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),True,Eastern Suburbs (Kurla),19.071662797095183,72.87712926978254
FIR-MUMBAI-2024-01771,2024-03-08 16:11:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),False,Central Mumbai (Dadar),19.03351449507493,72.84160418550472
FIR-MUMBAI-2025-01772,2025-04-21 02:26:00,THEFT,THEFT incident reported in Eastern Suburbs (Kurla),Eastern Suburbs (Kurla),False,Eastern Suburbs (Kurla),19.05773411477052,72.90233602724528
FIR-MUMBAI-2025-01773,2025-12-05 14:05:00,THEFT,THEFT incident reported in Western Suburbs (Andheri),Western Suburbs (Andheri),False,Western Suburbs (Andheri),19.13277469368682,72.86853096314722
FIR-MUMBAI-2025-01774,2025-08-10 20:18:00,THEFT,THEFT incident reported in Central Mumbai (Dadar),Central Mumbai (Dadar),True,Central Mumbai (Dadar),19.000061390658423,72.86076379907726
FIR-MUMBAI-2024-01775,2024-01-04 02:08:00,ROBBERY,ROBBERY incident reported in South Mumbai (Colaba/CST),South Mumbai (Colaba/CST),False,South Mumbai (Colaba/CST),18.94843348933977,72.84033568136628
