ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
FIR-BENGALURU-2025-01394,2025-07-16 12:22:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.942158676650834,77.63279871042205
FIR-BENGALURU-2025-01395,2025-04-19 17:05:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.932157433797338,77.64710153826516
FIR-BENGALURU-2023-01396,2023-01-04 19:38:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.97665657412812,77.57897340888644
FIR-BENGALURU-2025-01397,2025-05-14 19:12:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.904979394959215,77.63490431392768
FIR-BENGALURU-2024-01398,2024-07-26 21:20:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.96911143134433,77.62454768133982
FIR-BENGALURU-2025-01399,2025-07-16 20:28:00,BURGLARY,BURGLARY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.962514522141772,77.59096862782341
FIR-BENGALURU-2024-01400,2024-02-23 07:25:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.96008277947522,77.7358156954278
FIR-BENGALURU-2024-01401,2024-11-15 23:31:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),12.99054049229081,77.57799015438005
FIR-BENGALURU-2026-01402,2026-02-05 03:43:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.987946942928511,77.58394170504555
FIR-BENGALURU-2023-01403,2023-03-16 08:02:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.97868790098182,77.73492709169672
FIR-BENGALURU-2026-01404,2026-07-20 21:12:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.995717035004219,77.65036070511538
FIR-BENGALURU-2023-01405,2023-02-24 11:47:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.955713160801636,77.58269613439431
FIR-BENGALURU-2024-01406,2024-02-23 01:12:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.922313992026108,77.58455298645472
FIR-BENGALURU-2023-01407,2023-11-06 19:02:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.948525530019248,77.60511627491094
FIR-BENGALURU-2024-01408,2024-11-06 05:05:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.959314104066035,77.58793792814227
FIR-BENGALURU-2023-01409,2023-06-12 08:59:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.97422440228334,77.61599198396563
FIR-BENGALURU-2026-01410,2026-05-18 11:07:00,ROBBERY,ROBBERY incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.975208023102667,77.56365454180637
FIR-BENGALURU-2023-01411,2023-05-15 14:21:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),13.003235757303134,77.63827130371702
FIR-BENGALURU-2025-01412,2025-02-27 11:41:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.94731465982731,77.61146829282852
FIR-BENGALURU-2026-01413,2026-06-22 12:47:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.914214117379688,77.59212322771928
FIR-BENGALURU-2023-01414,2023-06-22 11:30:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.93031482106358,77.57735383538044
FIR-BENGALURU-2026-01415,2026-02-01 22:37:00,CYBER,CYBER incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.96342954427145,77.76614986674954
FIR-BENGALURU-2024-01416,2024-12-28 03:09:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.975127176232444,77.58104937186536
FIR-BENGALURU-2023-01417,2023-01-26 18:38:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.977149946287607,77.6414990324875
FIR-BENGALURU-2025-01418,2025-10-26 06:44:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.984987394901568,77.56628101684969
FIR-BENGALURU-2025-01419,2025-06-09 05:00:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.967308637233112,77.55532425678385
FIR-BENGALURU-2024-01420,2024-05-20 14:34:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.919375823414978,77.61574301978543
FIR-BENGALURU-2024-01421,2024-03-08 02:35:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.909365915270776,77.57231032526106
FIR-BENGALURU-2026-01422,2026-08-01 05:21:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.9390376171,77.62401632389714
FIR-BENGALURU-2024-01423,2024-04-22 08:44:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.974255252521242,77.62383585173744
FIR-BENGALURU-2024-01424,2024-05-23 12:05:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),13.019203379961374,77.64155219961935
FIR-BENGALURU-2023-01425,2023-04-10 03:52:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.930308425363876,77.62650604293759
FIR-BENGALURU-2023-01426,2023-04-16 16:04:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.948014207835607,77.56078071843292
FIR-BENGALURU-2025-01427,2025-03-19 20:04:00,OTHER,OTHER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.976362893203467,77.63807943301241
FIR-BENGALURU-2025-01428,2025-07-28 08:26:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.985713917817591,77.74645247439221
FIR-BENGALURU-2023-01429,2023-08-29 10:49:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.002142883465092,77.57859834025446
FIR-BENGALURU-2023-01430,2023-03-25 00:54:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.965300436605327,77.75216125288858
FIR-BENGALURU-2024-01431,2024-02-05 08:28:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),13.001735309202267,77.57227905416387
FIR-BENGALURU-2024-01432,2024-07-20 03:27:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),13.007026105798607,77.5620672921626
FIR-BENGALURU-2023-01433,2023-09-11 11:39:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.975076237757888,77.65431991925894
FIR-BENGALURU-2025-01434,2025-12-09 14:15:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.925759620859234,77.58846793402247
FIR-BENGALURU-2026-01435,2026-05-10 14:28:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.985801632626773,77.55247421994466
FIR-BENGALURU-2023-01436,2023-06-11 10:13:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.98141419717603,77.6568608852286
FIR-BENGALURU-2024-01437,2024-06-29 13:33:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.914680839158551,77.59766836608823
FIR-BENGALURU-2026-01438,2026-03-28 20:47:00,CYBER,CYBER incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.985284439936015,77.7416279484097
FIR-BENGALURU-2023-01439,2023-01-05 09:38:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.961934243927795,77.62868864652656
FIR-BENGALURU-2025-01440,2025-11-20 20:43:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),13.000252289370133,77.6411583241626
FIR-BENGALURU-2023-01441,2023-04-09 00:11:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.976378927615118,77.65084761564162
FIR-BENGALURU-2026-01442,2026-07-22 22:53:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.933598747276896,77.59352678260882
FIR-BENGALURU-2023-01443,2023-03-19 17:20:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.928081280540992,77.60649428801501
FIR-BENGALURU-2023-01444,2023-05-20 18:58:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.926857936983618,77.61950602369403
FIR-BENGALURU-2024-01445,2024-05-04 19:44:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.009074100974816,77.56649409693856
FIR-BENGALURU-2023-01446,2023-07-24 17:45:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.930154442081294,77.60240420744643
FIR-BENGALURU-2024-01447,2024-06-11 09:15:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.93361533464981,77.61147220700016
FIR-BENGALURU-2025-01448,2025-09-14 21:11:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.996923445035144,77.56759748689053
FIR-BENGALURU-2023-01449,2023-12-26 17:28:00,OTHER,OTHER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),12.978133115797005,77.55483553062277
FIR-BENGALURU-2024-01450,2024-11-18 13:12:00,OTHER,OTHER incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.977897552081407,77.65748188446192
FIR-BENGALURU-2025-01451,2025-10-07 09:46:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.923686137250431,77.6099026831758
FIR-BENGALURU-2023-01452,2023-09-10 07:12:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.93739511445115,77.63800093269577
FIR-BENGALURU-2025-01453,2025-06-24 14:44:00,BURGLARY,BURGLARY incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),13.000410697717056,77.54796491473917
FIR-BENGALURU-2023-01454,2023-12-06 20:13:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),13.002474267294504,77.64171510241414
FIR-BENGALURU-2024-01455,2024-10-17 01:24:00,ROBBERY,ROBBERY incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.955242164545398,77.57168012127894
FIR-BENGALURU-2025-01456,2025-06-25 10:35:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.96581245844625,77.66285343098036
FIR-BENGALURU-2024-01457,2024-12-28 22:06:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.916857454172078,77.62870080238989
FIR-BENGALURU-2025-01458,2025-05-27 19:07:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.995451994299259,77.57674418204664
FIR-BENGALURU-2023-01459,2023-09-10 00:55:00,CYBER,CYBER incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.962103829873513,77.60936920685728
FIR-BENGALURU-2025-01460,2025-09-20 13:27:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.96026193770745,77.63881099998649
FIR-BENGALURU-2026-01461,2026-03-29 07:33:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.96852623586502,77.63396477404031
FIR-BENGALURU-2026-01462,2026-02-09 00:31:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.978913272425999,77.72911050122504
FIR-BENGALURU-2025-01463,2025-02-01 03:00:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.98616611083648,77.55611676435757
FIR-BENGALURU-2025-01464,2025-09-08 08:12:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.973314122176188,77.56806622783876
FIR-BENGALURU-2024-01465,2024-06-14 23:53:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.943850513928695,77.60313195452967
FIR-BENGALURU-2026-01466,2026-05-12 19:28:00,BURGLARY,BURGLARY incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.990721017654016,77.57259731034587
FIR-BENGALURU-2023-01467,2023-12-21 00:28:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.970457133028972,77.58367050324617
FIR-BENGALURU-2025-01468,2025-05-23 01:08:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.920947396759937,77.59526591686334
FIR-BENGALURU-2023-01469,2023-04-20 00:16:00,ASSAULT,ASSAULT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.969798941536911,77.7689932003651
FIR-BENGALURU-2025-01470,2025-07-23 22:18:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.911170458615887,77.57157045182115
FIR-BENGALURU-2026-01471,2026-06-16 17:43:00,OTHER,OTHER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.93624802020593,77.57614053702656
FIR-BENGALURU-2025-01472,2025-10-09 04:54:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.938781743274266,77.63436616245751
FIR-BENGALURU-2023-01473,2023-09-30 20:10:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.003971835932822,77.54774424978439
FIR-BENGALURU-2026-01474,2026-05-23 03:01:00,ROBBERY,ROBBERY incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.968577680756086,77.70641796623734
FIR-BENGALURU-2026-01475,2026-04-25 23:57:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.985021645188409,77.63974275419561
FIR-BENGALURU-2025-01476,2025-01-20 01:33:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.939699879325412,77.60738127876944
FIR-BENGALURU-2026-01477,2026-07-27 15:15:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.973981736395967,77.73812626277893
FIR-BENGALURU-2023-01478,2023-01-24 07:02:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.947858584161569,77.6231720130062
FIR-BENGALURU-2026-01479,2026-01-20 00:08:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.976153059662241,77.63442493848575
FIR-BENGALURU-2024-01480,2024-07-21 04:07:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.996870010680228,77.53914930354726
FIR-BENGALURU-2025-01481,2025-12-27 11:25:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.959936020313533,77.56886683855554
FIR-BENGALURU-2023-01482,2023-04-13 23:30:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.977078387827255,77.60030350954747
FIR-BENGALURU-2024-01483,2024-05-28 00:21:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.926787751557946,77.61828635355451
FIR-BENGALURU-2025-01484,2025-04-05 07:20:00,BURGLARY,BURGLARY incident reported in East (Indiranagar),East (Indiranagar),True,East (Indiranagar),12.984974360336823,77.63681753821011
FIR-BENGALURU-2025-01485,2025-04-10 17:56:00,BURGLARY,BURGLARY incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.966269251976142,77.76486675140298
FIR-BENGALURU-2025-01486,2025-12-11 16:22:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.925244533829607,77.58358980472416
FIR-BENGALURU-2023-01487,2023-07-28 23:05:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.91036748682064,77.61674386679704
FIR-BENGALURU-2026-01488,2026-05-05 01:32:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.937407484940808,77.59290150625272
FIR-BENGALURU-2023-01489,2023-04-21 22:26:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.990051110191713,77.55192176825896
FIR-BENGALURU-2024-01490,2024-04-10 10:14:00,BURGLARY,BURGLARY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.96622418362036,77.63470755074005
FIR-BENGALURU-2023-01491,2023-06-21 13:38:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.940690955362243,77.59518017956873
FIR-BENGALURU-2023-01492,2023-03-20 10:59:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.94480406056088,77.63418124255271
FIR-BENGALURU-2023-01493,2023-05-30 07:04:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.959970695703653,77.75564063939804
FIR-BENGALURU-2024-01494,2024-02-26 04:09:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),13.000384204824707,77.60404386275671
FIR-BENGALURU-2024-01495,2024-06-01 05:32:00,ROBBERY,ROBBERY incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),13.000843592495942,77.64537799444035
FIR-BENGALURU-2025-01496,2025-07-03 08:04:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.929397849917324,77.62617199692752
FIR-BENGALURU-2026-01497,2026-04-27 12:42:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.926076935858738,77.58031607556003
FIR-BENGALURU-2023-01498,2023-06-24 10:26:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.97475681096377,77.64765695800156
FIR-BENGALURU-2025-01499,2025-04-19 07:32:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.9354673059152,77.61492394993148
FIR-BENGALURU-2026-01500,2026-07-05 15:31:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.907134365768663,77.58353161568341
FIR-BENGALURU-2025-01501,2025-06-04 22:17:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.96049088944745,77.64144702066116
FIR-BENGALURU-2025-01502,2025-04-27 12:24:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.987829977140757,77.57649392950057
FIR-BENGALURU-2023-01503,2023-11-03 03:41:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.99150835147431,77.67414560387168
FIR-BENGALURU-2025-01504,2025-04-28 07:34:00,ROBBERY,ROBBERY incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),False,IT Corridor (Whitefield),12.993989110622135,77.76660117079989
FIR-BENGALURU-2023-01505,2023-10-11 11:18:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.945873245184599,77.55837618162845
FIR-BENGALURU-2026-01506,2026-02-17 02:25:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.941262487227796,77.62899708834843
FIR-BENGALURU-2024-01507,2024-01-08 21:26:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.923627277026597,77.58027122959916
FIR-BENGALURU-2026-01508,2026-01-18 06:16:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.907154454954508,77.60394217794135
FIR-BENGALURU-2025-01509,2025-06-17 03:12:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.928490955936127,77.59711386878095
FIR-BENGALURU-2026-01510,2026-05-05 01:39:00,ASSAULT,ASSAULT incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),12.987800517593618,77.56309591650971
FIR-BENGALURU-2023-01511,2023-12-20 08:05:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.975060450777727,77.64789044627125
FIR-BENGALURU-2025-01512,2025-10-06 18:16:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.914877070453143,77.58181109378704
FIR-BENGALURU-2024-01513,2024-04-01 07:11:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.998381484219614,77.54442070686709
FIR-BENGALURU-2024-01514,2024-04-27 19:44:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),12.994104561166626,77.5598839392597
FIR-BENGALURU-2024-01515,2024-12-23 05:02:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.975712236735719,77.62560188077073
FIR-BENGALURU-2025-01516,2025-03-13 00:05:00,ASSAULT,ASSAULT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),True,Central (Majestic/MG Road),13.00758948610009,77.56999868033454
FIR-BENGALURU-2026-01517,2026-03-06 00:12:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.9803185610452,77.61192152619836
FIR-BENGALURU-2026-01518,2026-07-17 11:56:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.987149972147249,77.55719231859706
FIR-BENGALURU-2024-01519,2024-12-14 10:47:00,OTHER,OTHER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.924311827359018,77.61651668315994
FIR-BENGALURU-2025-01520,2025-07-08 20:45:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.923865558925243,77.60879187126027
FIR-BENGALURU-2024-01521,2024-02-29 02:29:00,ASSAULT,ASSAULT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.916569918349895,77.63006902497004
FIR-BENGALURU-2023-01522,2023-07-15 09:46:00,ASSAULT,ASSAULT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.99119003613046,77.6463836263902
FIR-BENGALURU-2025-01523,2025-09-16 11:21:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.968161352561806,77.56470191882109
FIR-BENGALURU-2025-01524,2025-02-08 08:25:00,CYBER,CYBER incident reported in North (Malleswaram),North (Malleswaram),True,North (Malleswaram),13.005297002469874,77.58822403658309
FIR-BENGALURU-2024-01525,2024-12-06 02:22:00,CYBER,CYBER incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.926127552826271,77.64833924356999
FIR-BENGALURU-2026-01526,2026-02-24 12:22:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.9113578352679,77.57011932499735
FIR-BENGALURU-2024-01527,2024-02-03 22:48:00,CYBER,CYBER incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.918528623210928,77.58818594791961
FIR-BENGALURU-2024-01528,2024-04-17 00:57:00,ROBBERY,ROBBERY incident reported in South East (Koramangala),South East (Koramangala),True,South East (Koramangala),12.943175045384043,77.61728416553642
FIR-BENGALURU-2025-01529,2025-06-22 06:51:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.947897362952835,77.57764452146597
FIR-BENGALURU-2026-01530,2026-08-10 19:12:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.890942394770304,77.5662821474724
FIR-BENGALURU-2026-01531,2026-07-12 11:13:00,CYBER,CYBER incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.964929579859787,77.56467139011322
FIR-BENGALURU-2026-01532,2026-03-02 15:11:00,ASSAULT,ASSAULT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),13.001864895538624,77.54639168934034
FIR-BENGALURU-2024-01533,2024-06-17 13:43:00,THEFT,THEFT incident reported in East (Indiranagar),East (Indiranagar),False,East (Indiranagar),12.967021236705358,77.65964069468147
FIR-BENGALURU-2023-01534,2023-08-16 21:51:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),True,South (Jayanagar),12.934643676122832,77.59653446971174
FIR-BENGALURU-2024-01535,2024-02-01 08:00:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.954562419614028,77.59022750050215
FIR-BENGALURU-2023-01536,2023-03-02 22:51:00,ASSAULT,ASSAULT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.930550355078072,77.58803712478448
FIR-BENGALURU-2026-01537,2026-06-22 23:01:00,THEFT,THEFT incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.973103024702741,77.7490457082264
FIR-BENGALURU-2023-01538,2023-03-08 09:47:00,THEFT,THEFT incident reported in North (Malleswaram),North (Malleswaram),False,North (Malleswaram),12.99674491335867,77.55793770932509
FIR-BENGALURU-2025-01539,2025-08-14 07:56:00,THEFT,THEFT incident reported in South East (Koramangala),South East (Koramangala),False,South East (Koramangala),12.956733605061615,77.63409888642536
FIR-BENGALURU-2026-01540,2026-07-06 10:56:00,THEFT,THEFT incident reported in South (Jayanagar),South (Jayanagar),False,South (Jayanagar),12.92836039357521,77.59049366513062
FIR-BENGALURU-2025-01541,2025-02-24 20:16:00,THEFT,THEFT incident reported in Central (Majestic/MG Road),Central (Majestic/MG Road),False,Central (Majestic/MG Road),12.98342902571677,77.55703362537139
FIR-BENGALURU-2024-01542,2024-02-01 12:14:00,ROBBERY,ROBBERY incident reported in IT Corridor (Whitefield),IT Corridor (Whitefield),True,IT Corridor (Whitefield),12.986484815119248,77.75390409300218
