ID,Date,Primary Type,Description,Location Description,Arrest,District,Latitude,Longitude
"FIR No. 0025/2026, P.S. Rohini",2026-01-26 07:23:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.70981076470494,77.11323495524934
"FIR No. 0949/2023, P.S. Dwarka",2023-11-21 09:19:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.61361044006251,77.07093433076321
"FIR No. 0193/2025, P.S. Connaught Place",2025-02-28 10:05:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.626567360687968,77.23295933168012
"FIR No. 0624/2023, P.S. Preet Vihar",2023-06-24 17:13:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.634078917194174,77.29658094024103
82111585/2024,2024-08-29 01:24:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.58483956780968,77.03265743644418
80525407/2026,2026-06-22 05:22:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.64445229611609,77.22209646800529
"FIR No. 0756/2025, P.S. Dwarka",2025-07-04 14:59:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.57854655080262,77.04606620888563
"FIR No. 0562/2025, P.S. Rohini",2025-09-06 18:25:00,BURGLARY,BURGLARY incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.697029462689606,77.12209372512689
"FIR No. 0001/2023, P.S. Rohini",2023-01-21 21:28:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.69336961917409,77.11080877895213
"FIR No. 0044/2023, P.S. Rohini",2023-05-19 12:37:00,OTHER,OTHER incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.701408032224062,77.07831657262284
"FIR No. 0101/2026, P.S. Preet Vihar",2026-01-29 13:55:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.68032654766368,77.29508943792231
"FIR No. 0299/2023, P.S. Dwarka",2023-03-10 08:54:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.576727113246605,77.05459437756934
89360310/2023,2023-10-07 13:58:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.7080797634568,77.07632578563181
88315502/2023,2023-03-13 14:02:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63060139369756,77.22632183616996
"FIR No. 0097/2024, P.S. Preet Vihar",2024-05-15 20:11:00,BURGLARY,BURGLARY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.602428874663243,77.29442162891733
"FIR No. 0266/2023, P.S. Connaught Place",2023-03-04 12:51:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.640513425589923,77.21871053395239
"FIR No. 0519/2025, P.S. Preet Vihar",2025-06-27 08:18:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62949732799197,77.29452648413137
85985776/2025,2025-02-23 03:00:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.625312934423967,77.22635664150711
"FIR No. 0077/2024, P.S. Parliament Street",2024-10-16 03:05:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.60957164777365,77.23390440727519
"FIR No. 0131/2024, P.S. Dwarka",2024-06-05 13:19:00,ROBBERY,ROBBERY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.620879740453645,77.0212777946
"FIR No. 0024/2025, P.S. Dwarka",2025-03-29 13:08:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.590047006552098,77.04218963320213
"FIR No. 0625/2024, P.S. Dwarka",2024-07-16 18:28:00,KIDNAPPING,KIDNAPPING incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.591566806122525,77.05515511189897
"FIR No. 0403/2024, P.S. Hauz Khas",2024-04-22 21:19:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.541606978265506,77.18997003731579
81901876/2025,2025-03-17 10:50:00,ROBBERY,ROBBERY incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.595554005289472,77.21427916180743
"FIR No. 0013/2024, P.S. Connaught Place",2024-06-24 01:05:00,BURGLARY,BURGLARY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.609757736506428,77.23220097956863
84821054/2024,2024-09-21 20:42:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.70198080606933,77.09841036548612
82892608/2024,2024-02-15 08:29:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.63954179864888,77.27685219751653
"FIR No. 0609/2026, P.S. Dwarka",2026-08-01 14:03:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.582387750158382,77.07753078466202
"FIR No. 0024/2023, P.S. Preet Vihar",2023-09-13 07:36:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.63248353879376,77.30287431206777
"FIR No. 0553/2023, P.S. Preet Vihar",2023-12-09 12:33:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.639586137925487,77.28335315903846
82180190/2024,2024-06-11 06:45:00,BURGLARY,BURGLARY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.60788736351869,77.31418151113847
86832695/2025,2025-10-29 13:16:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.63194833436585,77.29009172510796
"FIR No. 0573/2026, P.S. Hauz Khas",2026-06-07 09:20:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.55788838760377,77.16959270728886
"FIR No. 0528/2026, P.S. Rohini",2026-07-23 02:36:00,BURGLARY,BURGLARY incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.6716661943719,77.11723648933469
"FIR No. 0009/2023, P.S. Connaught Place",2023-04-30 12:12:00,BURGLARY,BURGLARY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.65380965512733,77.21209214635334
"FIR No. 0593/2025, P.S. Hauz Khas",2025-08-12 10:27:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.5390741232425,77.21138890295934
"FIR No. 0357/2023, P.S. Hauz Khas",2023-06-11 07:20:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.54171655031703,77.20742468712986
"FIR No. 0153/2023, P.S. Connaught Place",2023-06-10 00:02:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.612260896385862,77.2306828180002
89842750/2024,2024-05-04 18:04:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.614539054556992,77.2044797784879
"FIR No. 0560/2025, P.S. Rohini",2025-08-26 20:53:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.713464833466848,77.10988402153225
"FIR No. 0547/2024, P.S. Hauz Khas",2024-06-27 01:36:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.52597783095801,77.1958584520227
"FIR No. 0001/2025, P.S. Preet Vihar",2025-05-01 10:08:00,OTHER,OTHER incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.618807570590903,77.28661428281204
86308372/2025,2025-06-30 01:22:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.64552546394004,77.3088737187634
82781555/2023,2023-02-23 01:53:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.619869643899985,77.229067917916
"FIR No. 0251/2026, P.S. Preet Vihar",2026-08-08 05:17:00,ASSAULT,ASSAULT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.642443343341903,77.30490240345576
"FIR No. 0063/2026, P.S. Preet Vihar",2026-08-11 02:22:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.631864879034044,77.2834166829823
"FIR No. 0397/2024, P.S. Connaught Place",2024-11-25 21:56:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.616828600872942,77.22270927787947
"FIR No. 0151/2026, P.S. Dwarka",2026-05-06 22:56:00,BURGLARY,BURGLARY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.5953909494753,77.02272963650941
"FIR No. 0267/2025, P.S. Dwarka",2025-03-16 15:50:00,ROBBERY,ROBBERY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.62561634547798,77.05518421977295
84952746/2024,2024-03-02 18:49:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62479078321267,77.29649798170709
"FIR No. 0165/2024, P.S. Connaught Place",2024-07-05 03:11:00,OTHER,OTHER incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63803824127189,77.21064927488293
"FIR No. 0138/2025, P.S. Parliament Street",2025-02-13 23:39:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.6176094941382,77.18838446720616
86458247/2023,2023-04-24 17:36:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.5509974826796,77.20716294237978
85822327/2025,2025-08-25 08:19:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.62936279365644,77.30621126206826
"FIR No. 0182/2024, P.S. Hauz Khas",2024-03-26 03:14:00,BURGLARY,BURGLARY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.55106357340505,77.206752582672
"FIR No. 0019/2023, P.S. Connaught Place",2023-09-22 14:36:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.64630412867289,77.2096468223204
81076876/2024,2024-12-31 07:26:00,ROBBERY,ROBBERY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.539762583872665,77.20321097123671
"FIR No. 0116/2025, P.S. Dwarka",2025-05-26 18:28:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.589175079113897,77.06715780222055
"FIR No. 0674/2025, P.S. Parliament Street",2025-12-30 09:47:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.617126675729548,77.224015173199
"FIR No. 0288/2023, P.S. Hauz Khas",2023-12-14 16:32:00,ROBBERY,ROBBERY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.547382685973066,77.23419803871187
"FIR No. 0343/2026, P.S. Preet Vihar",2026-04-21 23:10:00,BURGLARY,BURGLARY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62915834303067,77.31137740588376
"FIR No. 0702/2025, P.S. Rohini",2025-12-05 09:59:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.71304024398632,77.10146498492658
"FIR No. 0214/2025, P.S. Dwarka",2025-09-12 07:40:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.600342256574272,77.03123372179232
"FIR No. 0618/2025, P.S. Dwarka",2025-08-13 19:45:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.59300463269128,77.02929116344957
"FIR No. 0003/2025, P.S. Hauz Khas",2025-01-09 13:33:00,OTHER,OTHER incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.541726081664898,77.18755074134442
"FIR No. 0054/2023, P.S. Hauz Khas",2023-03-04 20:10:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.54658814403039,77.18941258966689
"FIR No. 0151/2025, P.S. Rohini",2025-07-18 21:51:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.70793361814167,77.108352197785
89769349/2023,2023-04-16 09:39:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.509331958571657,77.2011803103804
"FIR No. 0125/2024, P.S. Preet Vihar",2024-02-09 03:11:00,ASSAULT,ASSAULT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.639324453587527,77.28382712426848
"FIR No. 0534/2025, P.S. Dwarka",2025-10-29 19:34:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.623942742996267,77.06089909678361
"FIR No. 0318/2025, P.S. Rohini",2025-05-31 19:38:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),True,North West Delhi (Rohini),28.70971326001121,77.1082480789592
87062850/2025,2025-03-10 21:22:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.61458262832126,77.22047182374162
"FIR No. 0422/2023, P.S. Preet Vihar",2023-05-19 14:49:00,KIDNAPPING,KIDNAPPING incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.662910504560287,77.29589009143554
"FIR No. 0071/2024, P.S. Rohini",2024-01-30 17:28:00,ASSAULT,ASSAULT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.698858605426626,77.09442256436904
83711591/2025,2025-05-13 02:31:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.61144529825056,77.0521758868051
"FIR No. 0585/2024, P.S. Connaught Place",2024-11-12 19:06:00,BURGLARY,BURGLARY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.61205513414449,77.23323964877754
"FIR No. 0316/2026, P.S. Rohini",2026-05-25 23:18:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.69020591210105,77.11984557570298
"FIR No. 0065/2025, P.S. Hauz Khas",2025-10-31 16:34:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.550463003012784,77.20533894607992
"FIR No. 0107/2026, P.S. Preet Vihar",2026-04-15 20:39:00,ASSAULT,ASSAULT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62836621337844,77.33782344666716
"FIR No. 0116/2026, P.S. Preet Vihar",2026-02-15 10:50:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.592002717500023,77.32705674740762
"FIR No. 0183/2026, P.S. Parliament Street",2026-03-07 13:18:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.633115158432755,77.22382440031035
84817833/2023,2023-01-07 19:58:00,ROBBERY,ROBBERY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.57859993491706,77.19949282622612
"FIR No. 0093/2025, P.S. Connaught Place",2025-01-06 02:58:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.64428294753838,77.21205146818484
86110545/2026,2026-01-05 11:41:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.64153441388536,77.25297029852925
88161469/2025,2025-08-09 23:52:00,OTHER,OTHER incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.561776415272497,77.21277451628355
"FIR No. 0216/2023, P.S. Connaught Place",2023-03-15 04:01:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.649298704872905,77.21808639467014
83963872/2026,2026-08-05 07:37:00,KIDNAPPING,KIDNAPPING incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.63836401871532,77.28348773637072
83790019/2025,2025-04-08 12:43:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.636005353142465,77.29775705981682
"FIR No. 0557/2025, P.S. Dwarka",2025-05-24 18:39:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.593229713075537,77.06044000125668
80547429/2024,2024-05-17 19:50:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.608364269221347,77.21925116434184
"FIR No. 0175/2025, P.S. Preet Vihar",2025-10-13 13:45:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.627934202979112,77.3122231278288
"FIR No. 0064/2026, P.S. Rohini",2026-01-13 01:13:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.69991649234288,77.0936582982756
"FIR No. 0035/2026, P.S. Connaught Place",2026-01-20 00:26:00,BURGLARY,BURGLARY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.633330477999174,77.19203270218436
82699439/2024,2024-01-19 00:05:00,KIDNAPPING,KIDNAPPING incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.63498527296356,77.2836456723929
82884080/2023,2023-11-21 13:10:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.62876476387075,77.19938217301357
"FIR No. 0274/2025, P.S. Dwarka",2025-05-26 11:04:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.579863269343203,77.03191309622102
"FIR No. 0122/2026, P.S. Preet Vihar",2026-03-06 20:42:00,BURGLARY,BURGLARY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.653002177920644,77.2790342110985
81965035/2024,2024-11-04 14:17:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.630217606949564,77.20990247991533
"FIR No. 0033/2024, P.S. Hauz Khas",2024-09-19 06:58:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.567782221889,77.21310967179033
"FIR No. 0439/2023, P.S. Parliament Street",2023-10-16 05:59:00,KIDNAPPING,KIDNAPPING incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),True,New Delhi (Parliament Street),28.61467517876488,77.20218378251995
"FIR No. 0122/2024, P.S. Dwarka",2024-02-25 20:06:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.588193127622304,77.03619739737879
"FIR No. 0101/2026, P.S. Dwarka",2026-06-06 21:18:00,ASSAULT,ASSAULT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.56490326310596,77.0502026857614
"FIR No. 0543/2025, P.S. Connaught Place",2025-12-23 04:01:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.62661745226367,77.19747888403961
84139044/2026,2026-08-19 04:08:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62649198501657,77.31273097157576
82533474/2023,2023-09-08 19:38:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),True,Central Delhi (Connaught Place),28.647415916777724,77.21595815301427
81998644/2025,2025-09-07 13:46:00,ASSAULT,ASSAULT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.61996294343353,77.20790733209498
"FIR No. 0095/2024, P.S. Rohini",2024-01-20 15:49:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.681634806773264,77.10705223358286
"FIR No. 0062/2025, P.S. Preet Vihar",2025-04-06 05:18:00,ROBBERY,ROBBERY incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.640042965019184,77.31528604483889
"FIR No. 0051/2024, P.S. Connaught Place",2024-10-01 11:54:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.62921731139929,77.2214824861643
85293042/2025,2025-08-14 14:27:00,THEFT,THEFT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),True,South Delhi (Hauz Khas),28.556014873396244,77.19150667742349
"FIR No. 0064/2025, P.S. Hauz Khas",2025-01-15 07:22:00,ROBBERY,ROBBERY incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.54726920715377,77.15829695619823
"FIR No. 0044/2025, P.S. Rohini",2025-02-06 11:57:00,KIDNAPPING,KIDNAPPING incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.7039802375448,77.1177886457872
"FIR No. 0160/2025, P.S. Connaught Place",2025-03-19 03:50:00,ROBBERY,ROBBERY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.60980716135564,77.22537906296077
84272645/2023,2023-03-25 11:27:00,BURGLARY,BURGLARY incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.62884175743045,77.21700881442095
"FIR No. 0060/2026, P.S. Rohini",2026-01-27 22:57:00,THEFT,THEFT incident reported in North West Delhi (Rohini),North West Delhi (Rohini),False,North West Delhi (Rohini),28.69098001463168,77.11524345890221
"FIR No. 0648/2023, P.S. Dwarka",2023-06-21 04:09:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),True,South West Delhi (Dwarka),28.584977900908285,77.0479012721489
"FIR No. 0108/2023, P.S. Connaught Place",2023-03-19 13:30:00,ASSAULT,ASSAULT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.63484996513517,77.2063410880899
82708799/2025,2025-11-28 13:02:00,ROBBERY,ROBBERY incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.5683143557608,77.03953504468468
"FIR No. 0778/2024, P.S. Dwarka",2024-09-06 08:08:00,THEFT,THEFT incident reported in South West Delhi (Dwarka),South West Delhi (Dwarka),False,South West Delhi (Dwarka),28.58362641269672,77.07298063278671
"FIR No. 0184/2023, P.S. Preet Vihar",2023-07-27 13:47:00,ASSAULT,ASSAULT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.62607892224532,77.27340583020262
"FIR No. 0257/2024, P.S. Connaught Place",2024-07-16 17:18:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.60789702102265,77.23364143878095
"FIR No. 0469/2023, P.S. Preet Vihar",2023-05-13 16:39:00,THEFT,THEFT incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),False,East Delhi (Preet Vihar),28.64972142695319,77.30016944394323
"FIR No. 0364/2025, P.S. Hauz Khas",2025-07-26 13:04:00,OTHER,OTHER incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.53953790333181,77.17324067065323
"FIR No. 0699/2023, P.S. Hauz Khas",2023-11-22 01:02:00,ASSAULT,ASSAULT incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.551847628893533,77.20385403391695
"FIR No. 0268/2023, P.S. Parliament Street",2023-03-27 23:10:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),False,New Delhi (Parliament Street),28.612996033433028,77.21868661517884
88246017/2026,2026-04-23 03:23:00,THEFT,THEFT incident reported in New Delhi (Parliament Street),New Delhi (Parliament Street),True,New Delhi (Parliament Street),28.619122307721664,77.19970043594543
"FIR No. 0032/2023, P.S. Hauz Khas",2023-09-07 13:51:00,OTHER,OTHER incident reported in South Delhi (Hauz Khas),South Delhi (Hauz Khas),False,South Delhi (Hauz Khas),28.538699665302804,77.2122328208591
89389383/2023,2023-05-26 01:22:00,KIDNAPPING,KIDNAPPING incident reported in East Delhi (Preet Vihar),East Delhi (Preet Vihar),True,East Delhi (Preet Vihar),28.62720155961428,77.3006530305479
"FIR No. 0094/2025, P.S. Connaught Place",2025-01-17 05:22:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.648869804529102,77.21108299933123
"FIR No. 0060/2024, P.S. Connaught Place",2024-06-17 23:52:00,THEFT,THEFT incident reported in Central Delhi (Connaught Place),Central Delhi (Connaught Place),False,Central Delhi (Connaught Place),28.633685294894825,77.21152233943064
